"","x"
"1562",0.0468538
"1563",0.184144
"1564",0.0358281
"1565",0.0635416
"1566",0.198875
"1567",0.0699964
"1568",0.26004
"1569",0.0955858
"1570",0.120029
"1571",0.07783
"1572",0.0671277
"1573",0.0326039
"1574",0.0772438
"1575",0.17648
"1576",0.0132011
"1577",0.132546
"1578",0.327954
"1579",0.193973
"1580",0.0635203
"1581",0.0424176
"1582",0.0641781
"1583",0.0474581
"1584",0.0125651
"1585",0.0789333
"1586",0.106504
"1587",0.0309122
"1588",0.0663658
"1589",0.00568979
"1590",0.0354962
"1591",0.0250325
"1592",0.0500926
"1593",0.0424129
"1594",0.0228029
"1595",0.0137006
"1596",0.0594869
"1597",0.039688
"1598",0.0509417
"1599",0.175969
"1600",0.0617671
"1601",0.0316589
"1602",0.0549496
"1603",0.132169
"1604",0.0570744
"1605",0.236614
"1606",0.0485811
"1607",0.114867
"1608",0.0490316
"1609",0.0111534
"1610",0.0299593
"1611",0.147654
"1612",0.125941
"1613",0.194651
"1614",0.124598
"1615",0.115522
"1616",0.079204
"1617",0.0488901
"1618",0.0443047
"1619",0.0512414
"1620",0.471631
"1621",0.0297837
"1622",0.23002
"1623",0.0597772
"1624",0.0675047
"1625",0.0675798
"1626",0.147683
"1627",0.203558
"1628",0.0770731
"1629",0.128935
"1630",0.0373569
"1631",0.0247301
"1632",0.0845141
"1633",0.0610435
"1634",0.0690481
"1635",0.0487499
"1636",0.122665
"1637",0.114283
"1638",0.0883996
"1639",0.00385446
"1640",0.252824
"1641",0.0299609
"1642",0.191892
"1643",0.0917627
"1644",0.0521497
"1645",0.0820783
"1646",0.144758
"1647",0.343519
"1648",0.166341
"1649",0.0171674
"1650",0.0182666
"1651",0.0921085
"1652",0.025753
"1653",0.00624183
"1654",0.0532837
"1655",0.0855946
"1656",0.149435
"1657",0.254888
"1658",0.0481603
"1659",0.092115
"1660",0.144886
"1661",0.379939
"1662",0.0606858
"1663",0.144684
"1664",0.0577445
"1665",0.0593584
"1666",0.164617
"1667",0.0682127
"1668",0.113492
"1669",0.131833
"1670",0.0801567
"1671",0.109375
"1672",0.0968792
"1673",0.187389
"1674",0.0515406
"1675",0.0701414
"1676",0.112158
"1677",0.131705
"1678",0.157177
"1679",0.0332118
"1680",0.0546553
"1681",0.0147827
"1682",0.199441
"1683",0.0992028
"1684",0.0289446
"1685",0.156529
"1686",0.0355728
"1687",0.211542
"1688",0.0383241
"1689",0.0509579
"1690",0.276121
"1691",0.0295968
"1692",0.10877
"1693",0.0677971
"1694",0.182249
"1695",0.0164247
"1696",0.0860327
"1697",0.176155
"1698",0.145713
"1699",0.109819
"1700",0.0659081
"1701",0.185706
"1702",0.0850335
"1703",0.125503
"1704",0.0854547
"1705",0.0511389
"1706",0.0136294
"1707",0.0196939
"1708",0.144819
"1709",0.0310639
"1710",0.118958
"1711",0.0345843
"1712",0.009545
"1713",0.183019
"1714",0.0737783
"1715",0.037397
"1716",0.178253
"1717",0.0216925
"1718",0.0130258
"1719",0.158688
"1720",0.205874
"1721",0.279865
"1722",0.177698
"1723",0.070994
"1724",0.149862
"1725",0.101386
"1726",0.0789777
"1727",0.10161
"1728",0.0314191
"1729",0.219597
"1730",0.019908
"1731",0.213205
"1732",0.0939638
"1733",0.562049
"1734",0.146098
"1735",0.10404
"1736",0.0330624
"1737",0.0479095
"1738",0.0224237
"1739",0.26773
"1740",0.123922
"1741",0.051215
"1742",0.220904
"1743",0.0576419
"1744",0.00716762
"1745",0.128658
"1746",0.0323801
"1747",0.17553
"1748",0.0492549
"1749",0.0179491
"1750",0.0311801
"1751",0.0702138
"1752",0.0861366
"1753",0.155338
"1754",0.179917
"1755",0.0206469
"1756",0.0797186
"1757",0.0765543
"1758",0.0168639
"1759",0.00474583
"1760",0.0134632
"1761",0.0752687
"1762",0.0345189
"1763",0.0209099
"1764",0.0530216
"1765",0.0686956
"1766",0.0165091
"1767",0.0715666
"1768",0.0827923
"1769",0.127913
"1770",0.0114228
"1771",0.0306065
"1772",0.267115
"1773",0.0514434
"1774",0.0530441
"1775",0.148886
"1776",0.0599153
"1777",0.131112
"1778",0.137548
"1779",0.0641532
"1780",0.0321677
"1781",0.0281054
"1782",0.0494402
"1783",0.0644516
"1784",0.137708
"1785",0.26136
"1786",0.0634952
"1787",0.0943789
"1788",0.123115
"1789",0.0140405
"1790",0.053641
"1791",0.0363007
"1792",0.135289
"1793",0.0476573
"1794",0.0786678
"1795",0.0660365
"1796",0.128706
"1797",0.0172858
"1798",0.00253976
"1799",0.00547334
"1800",0.0577841
"1801",0.272085
"1802",0.167236
"1803",0.198554
"1804",0.163267
"1805",0.0459225
"1806",0.0592594
"1807",0.0478018
"1808",0.172788
"1809",0.0231873
"1810",0.0314232
"1811",0.171604
"1812",0.0580199
"1813",0.0674564
"1814",0.0436142
"1815",0.0414207
"1816",0.0935577
"1817",0.067668
"1818",0.0317922
"1819",0.0419698
"1820",0.0830198
"1821",0.00179668
"1822",0.27897
"1823",0.0131031
"1824",0.046727
"1825",0.3436
"1826",0.0432181
"1827",0.0101901
"1828",0.0424811
"1829",0.287407
"1830",0.0833979
"1831",0.124635
"1832",0.0883776
"1833",0.0263231
"1834",0.0179763
"1835",0.082801
"1836",0.196517
"1837",0.0437111
"1838",0.0413456
"1839",0.519827
"1840",0.0321218
"1841",0.0305798
"1842",0.133814
"1843",0.307807
"1844",0.101843
"1845",0.00818444
"1846",0.171017
"1847",0.152622
"1848",0.0182255
"1849",0.00179407
"1850",0.0917398
"1851",0.163682
"1852",0.0376026
"1853",0.149557
"1854",0.0317454
"1855",0.110756
"1856",0.0192019
"1857",0.0286886
"1858",0.199624
"1859",0.0888472
"1860",0.105362
"1861",0.0439755
"1862",0.0344969
"1863",0.0236524
"1864",0.0924838
"1865",0.0520169
"1866",0.0537424
"1867",0.0129277
"1868",0.31214
"1869",0.0526481
"1870",0.0470225
"1871",0.0977416
"1872",0.013127
"1873",0.06257
"1874",0.0366923
"1875",0.160902
"1876",0.0122253
"1877",0.252099
"1878",0.0896537
"1879",0.0670483
"1880",0.0992019
"1881",0.0334802
"1882",0.188147
"1883",0.16072
"1884",0.0183265
"1885",0.0501964
"1886",0.0433373
"1887",0.181023
"1888",0.0571785
"1889",0.0794414
"1890",0.0888192
"1891",0.0326959
"1892",0.0880096
"1893",0.00685659
"1894",0.391044
"1895",0.0485717
"1896",0.140523
"1897",0.0878738
"1898",0.196098
"1899",0.0434843
"1900",0.114717
"1901",0.0533959
"1902",0.00348733
"1903",0.049169
"1904",0.0285768
"1905",0.030926
"1906",0.0184767
"1907",0.075132
"1908",0.0239541
"1909",0.0118537
"1910",0.0682096
"1911",0.0351744
"1912",0.0461242
"1913",0.084379
"1914",0.0643247
"1915",0.0448893
"1916",0.0615972
"1917",0.108743
"1918",0.0373118
"1919",0.338172
"1920",0.0424934
"1921",0.0842938
"1922",0.152536
"1923",0.030264
"1924",0.0158622
"1925",0.105821
"1926",0.0228829
"1927",0.165611
"1928",0.00973671
"1929",0.338699
"1930",0.0231113
"1931",0.0556375
"1932",0.0321498
"1933",0.0674604
"1934",0.136381
"1935",0.0935793
"1936",0.0407555
"1937",0.0605164
"1938",0.0222585
"1939",0.057349
"1940",0.0425411
"1941",0.300859
"1942",0.0896074
"1943",0.022568
"1944",0.0295575
"1945",0.0974803
"1946",0.0283387
"1947",0.020422
"1948",0.309698
"1949",0.0279566
"1950",0.116567
"1951",0.0750801
"1952",0.139068
"1953",0.0710992
"1954",0.118641
"1955",0.0554278
"1956",0.0958901
"1957",0.1109
"1958",0.0329313
"1959",0.137191
"1960",0.0729806
"1961",0.00294712
"1962",0.191143
"1963",0.039288
"1964",0.134958
"1965",0.0104337
"1966",0.0844942
"1967",0.0963951
"1968",0.150349
"1969",0.0433535
"1970",0.0892252
"1971",0.029271
"1972",0.37181
"1973",0.0559261
"1974",0.0114503
"1975",0.0125993
"1976",0.0502156
"1977",0.0422679
"1978",0.0253819
"1979",0.0208523
"1980",0.141715
"1981",0.110255
"1982",0.11946
"1983",0.061407
"1984",0.00664302
"1985",0.00487359
"1986",0.0556207
"1987",0.0357869
"1988",0.389885
"1989",0.00556718
"1990",0.0230807
"1991",0.148761
"1992",0.175024
"1993",0.222417
"1994",0.00283813
"1995",0.180071
"1996",0.0654609
"1997",0.217318
"1998",0.19568
"1999",0.0450511
"2000",0.0468204
"2001",0.198837
"2002",0.0455319
"2003",0.172899
"2004",0.0617378
"2005",0.117487
"2006",0.0971809
"2007",0.04288
"2008",0.0368241
"2009",0.0323514
"2010",0.157322
"2011",0.0724633
"2012",0.0326026
"2013",0.157736
"2014",0.0788632
"2015",0.0298361
"2016",0.0299777
"2017",0.0815961
"2018",0.315526
"2019",0.107638
"2020",0.0675058
"2021",0.0273083
"2022",0.0705963
"2023",0.201721
"2024",0.0394314
"2025",0.285051
"2026",0.0280336
"2027",0.269354
"2028",0.163406
"2029",0.0226874
"2030",0.097584
"2031",0.0060446
"2032",0.041147
"2033",0.0322784
"2034",0.0603391
"2035",0.167502
"2036",0.148791
"2037",0.0378357
"2038",0.0187489
"2039",0.226264
"2040",0.253787
"2041",0.0658807
"2042",0.0479762
"2043",0.02719
"2044",0.0556351
"2045",0.0347799
"2046",0.0453
"2047",0.0409813
"2048",0.19649
"2049",0.0781159
"2050",0.0227171
"2051",0.0514991
"2052",0.126922
"2053",0.0742101
"2054",0.254414
"2055",0.104737
"2056",0.0947238
"2057",0.0432655
"2058",0.135446
"2059",0.0387196
"2060",0.00861321
"2061",0.121891
"2062",0.0509283
"2063",0.0603187
"2064",0.063198
"2065",0.0136537
"2066",0.0830337
"2067",0.0876615
"2068",0.0807372
"2069",0.0254047
"2070",0.0592601
"2071",0.120934
"2072",0.202027
"2073",0.0664655
"2074",0.1508
"2075",0.0811456
"2076",0.057972
"2077",0.259643
"2078",0.0127642
"2079",0.147344
"2080",0.0746408
"2081",0.0545093
"2082",0.0301691
"2083",0.091523
"2084",0.141199
"2085",0.202619
"2086",0.149871
"2087",0.0388843
"2088",0.0480557
"2089",0.0611943
"2090",0.0706499
"2091",0.0633996
"2092",0.0415367
"2093",0.166711
"2094",0.0744003
"2095",0.0813253
"2096",0.377466
"2097",0.123258
"2098",0.0169599
"2099",0.113051
"2100",0.0207624
"2101",0.192535
"2102",0.193988
"2103",0.0271072
"2104",0.0182524
"2105",0.00805644
"2106",0.180176
"2107",0.11578
"2108",0.154366
"2109",0.184406
"2110",0.154899
"2111",0.128263
"2112",0.0109051
"2113",0.0261765
"2114",0.117563
"2115",0.028302
"2116",0.0633005
"2117",0.138015
"2118",0.00143762
"2119",0.0294407
"2120",0.0142711
"2121",0.189443
"2122",0.113034
"2123",0.01216
"2124",0.0656809
"2125",0.212773
"2126",0.282306
"2127",0.187011
"2128",0.108156
"2129",0.0265756
"2130",0.146597
"2131",0.19276
"2132",0.0562681
"2133",0.0541804
"2134",0.158683
"2135",0.0124095
"2136",0.0759123
"2137",0.212448
"2138",0.020498
"2139",0.112834
"2140",0.178003
"2141",0.0178579
"2142",0.196759
"2143",0.0697118
"2144",0.0300512
"2145",0.0213627
"2146",0.0620278
"2147",0.0146519
"2148",0.0281374
"2149",0.0305347
"2150",0.0234635
"2151",0.0778385
"2152",0.141081
"2153",0.00599113
"2154",0.156547
"2155",0.0544444
"2156",0.208958
"2157",0.0767652
"2158",0.328406
"2159",0.0160228
"2160",0.109987
"2161",0.0599458
"2162",0.0645247
"2163",0.0777316
"2164",0.0164138
"2165",0.0770305
"2166",0.102312
"2167",0.42439
"2168",0.195158
"2169",0.0153696
"2170",0.222288
"2171",0.0360425
"2172",0.00760146
"2173",0.0756971
"2174",0.094567
"2175",0.0281055
"2176",0.0459405
"2177",0.0159632
"2178",0.046496
"2179",0.0416997
"2180",0.0967819
"2181",0.282733
"2182",0.306444
"2183",0.133598
"2184",0.173005
"2185",0.0701425
"2186",0.220196
"2187",0.0441189
"2188",0.00866307
"2189",0.143096
"2190",0.0468754
"2191",0.0827965
"2192",0.107802
"2193",0.208778
"2194",0.0410243
"2195",0.0319932
"2196",0.0792351
"2197",0.0242795
"2198",0.0640976
"2199",0.059294
"2200",0.0250169
"2201",0.0120189
"2202",0.116019
"2203",0.0663825
"2204",0.084989
"2205",0.0251564
"2206",0.123052
"2207",0.0563473
"2208",0.243598
"2209",0.0107883
"2210",0.0940155
"2211",0.15392
"2212",0.0366928
"2213",0.0751683
"2214",0.143008
"2215",0.0486285
"2216",0.0255788
"2217",0.0152636
"2218",0.0303257
"2219",0.140133
"2220",0.0758721
"2221",0.033709
"2222",0.234452
"2223",0.0807865
"2224",0.296776
"2225",0.0221786
"2226",0.124147
"2227",0.0848192
"2228",0.0610077
"2229",0.106101
"2230",0.156338
"2231",0.0477511
"2232",0.00719302
"2233",0.0507731
"2234",0.0280542
"2235",0.0744827
"2236",0.0301067
"2237",0.137377
"2238",0.0753228
"2239",0.0361461
"2240",0.0957691
"2241",0.174349
"2242",0.059023
"2243",0.10982
"2244",0.115777
"2245",0.113742
"2246",0.0687845
"2247",0.104416
"2248",0.129494
"2249",0.256829
"2250",0.373094
"2251",0.133263
"2252",0.0314978
"2253",0.168152
"2254",0.0564702
"2255",0.0352979
"2256",0.169271
"2257",0.0958476
"2258",0.0360287
"2259",0.214842
"2260",0.129452
"2261",0.109449
"2262",0.173044
"2263",0.0507514
"2264",0.065867
"2265",0.0686016
"2266",0.0260109
"2267",0.0361905
"2268",0.0140413
"2269",0.00903074
"2270",0.0288619
"2271",0.0158461
"2272",0.145788
"2273",0.166221
"2274",0.093568
"2275",0.0164312
"2276",0.00522744
"2277",0.0453715
"2278",0.108343
"2279",0.0780035
"2280",0.0255135
"2281",0.361185
"2282",0.0659869
"2283",0.0269482
"2284",0.0240657
"2285",0.0498076
"2286",0.0156401
"2287",0.359517
"2288",0.0284583
"2289",0.0576608
"2290",0.119227
"2291",0.149175
"2292",0.12927
"2293",0.00716189
"2294",0.153819
"2295",0.0274201
"2296",0.061258
"2297",0.0191673
"2298",0.0273111
"2299",0.132322
"2300",0.267474
"2301",0.0736645
"2302",0.0351216
"2303",0.110332
"2304",0.10461
"2305",0.0305598
"2306",0.0240479
"2307",0.0876619
"2308",0.0658339
"2309",0.0381195
"2310",0.0967768
"2311",0.2913
"2312",0.0130947
"2313",0.0730685
"2314",0.202534
"2315",0.0587123
"2316",0.049869
"2317",0.110622
"2318",0.132101
"2319",0.0754733
"2320",0.235045
"2321",0.0382097
"2322",0.012406
"2323",0.0344828
"2324",0.0907422
"2325",0.244096
"2326",0.102021
"2327",0.0617527
"2328",0.0493502
"2329",0.11459
"2330",0.0985495
"2331",0.0904262
"2332",0.0726051
"2333",0.0585983
"2334",0.0196735
"2335",0.325336
"2336",0.401117
"2337",0.0946695
"2338",0.0234329
"2339",0.137146
"2340",0.0164257
"2341",0.102001
"2342",0.192707
"2343",0.0205945
"2344",0.159699
"2345",0.0812845
"2346",0.012003
"2347",0.178733
"2348",0.13408
"2349",0.0492531
"2350",0.0446639
"2351",0.0741524
"2352",0.171364
"2353",0.117566
"2354",0.110421
"2355",0.0484573
"2356",0.0129804
"2357",0.048705
"2358",0.0559807
"2359",0.0419646
"2360",0.0372733
"2361",0.143283
"2362",0.00659312
"2363",0.0126462
"2364",0.212728
"2365",0.0209618
"2366",0.0533656
"2367",0.0132189
"2368",0.100612
"2369",0.00433185
"2370",0.181986
"2371",0.104667
"2372",0.0588476
"2373",0.0247481
"2374",0.0109246
"2375",0.033769
"2376",0.0908496
"2377",0.0115969
"2378",0.0577265
"2379",0.0685237
"2380",0.0728955
"2381",0.0225993
"2382",0.215278
"2383",0.0478371
"2384",0.0864211
"2385",0.155195
"2386",0.087815
"2387",0.318056
"2388",0.157554
"2389",0.248715
"2390",0.015355
"2391",0.0835175
"2392",0.0781225
"2393",0.0361629
"2394",0.134572
"2395",0.0384802
"2396",0.0100158
"2397",0.0231486
"2398",0.185835
"2399",0.00414382
"2400",0.0852753
"2401",0.0407593
"2402",0.224914
"2403",0.0320961
"2404",0.0438546
"2405",0.0483069
"2406",0.244714
"2407",0.00285269
"2408",0.287657
"2409",0.302443
"2410",0.113334
"2411",0.0394065
"2412",0.0506111
"2413",0.195701
"2414",0.363697
"2415",0.114943
"2416",0.0218221
"2417",0.254991
"2418",0.0449985
"2419",0.199503
"2420",0.146684
"2421",0.329574
"2422",0.335051
"2423",0.0839877
"2424",0.0634891
"2425",0.0260804
"2426",0.392439
"2427",0.0551897
"2428",0.216738
"2429",0.0116058
"2430",0.0960385
"2431",0.143652
"2432",0.10333
"2433",0.0313821
"2434",0.0737788
"2435",0.0527098
"2436",0.160124
"2437",0.194397
"2438",0.0722994
"2439",0.0689683
"2440",0.124194
"2441",0.0930161
"2442",0.190438
"2443",0.110914
"2444",0.0420409
"2445",0.106036
"2446",0.0749938
"2447",0.116068
"2448",0.320243
"2449",0.142453
"2450",0.0481478
"2451",0.0599836
"2452",0.0399308
"2453",0.045732
"2454",0.120371
"2455",0.393844
"2456",0.0851387
"2457",0.121313
"2458",0.110023
"2459",0.194289
"2460",0.0619802
"2461",0.335529
"2462",0.0879772
"2463",0.163119
"2464",0.471185
"2465",0.0457097
"2466",0.0619717
"2467",0.0956925
"2468",0.123232
"2469",0.00974693
"2470",0.0667316
"2471",0.0455586
"2472",0.042907
"2473",0.0187464
"2474",0.0413479
"2475",0.0855558
"2476",0.200757
"2477",0.0378972
"2478",0.0261186
"2479",0.0296704
"2480",0.180736
"2481",0.0432765
"2482",0.0820564
"2483",0.335312
"2484",0.0127339
"2485",0.0887377
"2486",0.059304
"2487",0.495499
"2488",0.0954101
"2489",0.189599
"2490",0.0640906
"2491",0.0654127
"2492",0.0838584
"2493",0.0291133
"2494",0.0324306
"2495",0.295181
"2496",0.0466503
"2497",0.0153911
"2498",0.0268558
"2499",0.0539358
"2500",0.112907
"2501",0.0421752
"2502",0.0603606
"2503",0.0188709
"2504",0.139889
"2505",0.0335835
"2506",0.0225182
"2507",0.0250184
"2508",0.0337635
"2509",0.122038
"2510",0.336988
"2511",0.00497723
"2512",0.169407
"2513",0.029168
"2514",0.0150796
"2515",0.0617334
"2516",0.277393
"2517",0.0140589
"2518",0.0255451
"2519",0.038431
"2520",0.0713495
"2521",0.15849
"2522",0.028154
"2523",0.0207635
"2524",0.118342
"2525",0.0354359
"2526",0.062152
"2527",0.115602
"2528",0.127913
"2529",0.13881
"2530",0.102455
"2531",0.191646
"2532",0.337601
"2533",0.244906
"2534",0.118496
"2535",0.0769546
"2536",0.0171779
"2537",0.0805878
"2538",0.061677
"2539",0.0901861
"2540",0.0766361
"2541",0.196615
"2542",0.0691384
"2543",0.053196
"2544",0.13647
"2545",0.0581295
"2546",0.0333364
"2547",0.0462889
"2548",0.00494051
"2549",0.180654
"2550",0.127629
"2551",0.00415675
"2552",0.0713949
"2553",0.195145
"2554",0.0103073
"2555",0.236507
"2556",0.0484819
"2557",0.112303
"2558",0.0508693
"2559",0.136362
"2560",0.0799972
"2561",0.171245
"2562",0.0862352
"2563",0.277156
"2564",0.0572345
"2565",0.129961
"2566",0.0215788
"2567",0.0732459
"2568",0.0299582
"2569",0.01771
"2570",0.163159
"2571",0.144423
"2572",0.0426203
"2573",0.0413023
"2574",0.0545266
"2575",0.0418411
"2576",0.180497
"2577",0.0462013
"2578",0.198166
"2579",0.0437528
"2580",0.0546807
"2581",0.0745876
"2582",0.0244881
"2583",0.0180075
"2584",0.163815
"2585",0.128448
"2586",0.0158485
"2587",0.012979
"2588",0.20792
"2589",0.135044
"2590",0.126921
"2591",0.0226951
"2592",0.0621595
"2593",0.0733781
"2594",0.0478367
"2595",0.0408906
"2596",0.0212925
"2597",0.0449597
"2598",0.0523681
"2599",0.0414955
"2600",0.117775
"2601",0.0356248
"2602",0.158272
"2603",0.138288
"2604",0.0660404
"2605",0.261922
"2606",0.0666833
"2607",0.0381103
"2608",0.123004
"2609",0.0630739
"2610",0.177613
"2611",0.104773
"2612",0.0243578
"2613",0.130662
"2614",0.0457948
"2615",0.052162
"2616",0.178435
"2617",0.0207785
"2618",0.10482
"2619",0.110853
"2620",0.198554
"2621",0.116772
"2622",0.121505
"2623",0.136253
"2624",0.253087
"2625",0.0485341
"2626",0.115932
"2627",0.0837688
"2628",0.140301
"2629",0.14933
"2630",0.0998023
"2631",0.0817002
"2632",0.0233155
"2633",0.0224834
"2634",0.0206783
"2635",0.0218931
"2636",0.0276629
"2637",0.0780743
"2638",0.147061
"2639",0.0440982
"2640",0.0527345
"2641",0.0693886
"2642",0.408258
"2643",0.0504186
"2644",0.00547428
"2645",0.181618
"2646",0.224372
"2647",0.0746389
"2648",0.244889
"2649",0.0602591
"2650",0.00155253
"2651",0.274834
"2652",0.0691164
"2653",0.0951314
"2654",0.147165
"2655",0.0948403
"2656",0.0370495
"2657",0.0816911
"2658",0.0275255
"2659",0.0377892
"2660",0.170499
"2661",0.108774
"2662",0.00408262
"2663",0.0208547
"2664",0.0152406
"2665",0.0453965
"2666",0.0611279
"2667",0.134157
"2668",0.109593
"2669",0.252309
"2670",0.60682
"2671",0.0132014
"2672",0.0171349
"2673",0.0717657
"2674",0.0407471
"2675",0.134803
"2676",0.0202793
"2677",0.249101
"2678",0.0701214
"2679",0.120011
"2680",0.0452596
"2681",0.0235431
"2682",0.109639
"2683",0.158406
"2684",0.0341729
"2685",0.0669727
"2686",0.207469
"2687",0.0844243
"2688",0.349821
"2689",0.0844519
"2690",0.365845
"2691",0.0584254
"2692",0.0127469
"2693",0.0908102
"2694",0.129803
"2695",0.0798976
"2696",0.0957457
"2697",0.0930278
"2698",0.165216
"2699",0.0079965
"2700",0.0608431
"2701",0.20912
"2702",0.339624
"2703",0.197507
"2704",0.223356
"2705",0.137989
"2706",0.0308901
"2707",0.0417402
"2708",0.124174
"2709",0.0195564
"2710",0.165723
"2711",0.215789
"2712",0.232879
"2713",0.0731039
"2714",0.0866476
"2715",0.0598538
"2716",0.120799
"2717",0.0144644
"2718",0.150974
"2719",0.0832818
"2720",0.272574
"2721",0.172807
"2722",0.00732302
"2723",0.186662
"2724",0.0171756
"2725",0.0376299
"2726",0.175215
"2727",0.0247951
"2728",0.0132093
"2729",0.0177927
"2730",0.0152064
"2731",0.105449
"2732",0.00643634
"2733",0.107312
"2734",0.0178189
"2735",0.173558
"2736",0.03645
"2737",0.0938541
"2738",0.0889302
"2739",0.0782595
"2740",0.0176507
"2741",0.012886
"2742",0.115987
"2743",0.0241588
"2744",0.386549
"2745",0.071437
"2746",0.216778
"2747",0.072238
"2748",0.0244957
"2749",0.0298164
"2750",0.162655
"2751",0.206439
"2752",0.0483767
"2753",0.0783041
"2754",0.50613
"2755",0.0623246
"2756",0.0658158
"2757",0.17288
"2758",0.0373415
"2759",0.0720918
"2760",0.00666007
"2761",0.0875795
"2762",0.136493
"2763",0.100684
"2764",0.0434039
"2765",0.138896
"2766",0.180394
"2767",0.105306
"2768",0.110939
"2769",0.12657
"2770",0.078727
"2771",0.241986
"2772",0.0848433
"2773",0.0964824
"2774",0.0552275
"2775",0.471688
"2776",0.0605593
"2777",0.0331404
"2778",0.266656
"2779",0.0389484
"2780",0.145356
"2781",0.0504558
"2782",0.0674545
"2783",0.0448545
"2784",0.174725
"2785",0.11909
"2786",0.0499461
"2787",0.0690588
"2788",0.0128503
"2789",0.104024
"2790",0.121767
"2791",0.0980003
"2792",0.193044
"2793",0.0114175
"2794",0.0175923
"2795",0.124445
"2796",0.267732
"2797",0.127798
"2798",0.0576886
"2799",0.0537566
"2800",0.0681733
"2801",0.0839188
"2802",0.0130835
"2803",0.131817
"2804",0.173342
"2805",0.0556974
"2806",0.145939
"2807",0.0779909
"2808",0.25816
"2809",0.330668
"2810",0.10802
"2811",0.0318223
"2812",0.0365241
"2813",0.106821
"2814",0.139616
"2815",0.0460842
"2816",0.290308
"2817",0.0230071
"2818",0.0707792
"2819",0.0991344
"2820",0.0278158
"2821",0.252311
"2822",0.0163251
"2823",0.131967
"2824",0.0723362
"2825",0.094012
"2826",0.0222364
"2827",0.104738
"2828",0.0288814
"2829",0.0999093
"2830",0.0693069
"2831",0.0731142
"2832",0.108671
"2833",0.0805234
"2834",0.00777038
"2835",0.0681557
"2836",0.0831225
"2837",0.0801226
"2838",0.0145455
"2839",0.0248554
"2840",0.0530991
"2841",0.130762
"2842",0.0151985
"2843",0.0587403
"2844",0.163556
"2845",0.0494435
"2846",0.0742145
"2847",0.137081
"2848",0.176558
"2849",0.261191
"2850",0.291149
"2851",0.308039
"2852",0.00172686
"2853",0.160951
"2854",0.0367674
"2855",0.142517
"2856",0.134176
"2857",0.128635
"2858",0.0833806
"2859",0.10419
"2860",0.330506
"2861",0.00713111
"2862",0.0436947
"2863",0.0774848
"2864",0.140258
"2865",0.0196295
"2866",0.309256
"2867",0.083309
"2868",0.165363
"2869",0.0673033
"2870",0.00863222
"2871",0.112315
"2872",0.116599
"2873",0.0125577
"2874",0.077767
"2875",0.0330093
"2876",0.0701934
"2877",0.0348562
"2878",0.0100775
"2879",0.146718
"2880",0.110373
"2881",0.0763962
"2882",0.274678
"2883",0.0150881
"2884",0.0161121
"2885",0.0296859
"2886",0.288255
"2887",0.0585957
"2888",0.0273769
"2889",0.0671148
"2890",0.0300305
"2891",0.116822
"2892",0.0525544
"2893",0.21457
"2894",0.130622
"2895",0.100323
"2896",0.0161903
"2897",0.093383
"2898",0.184618
"2899",0.0231403
"2900",0.0317864
"2901",0.0104934
"2902",0.0158654
"2903",0.0223824
"2904",0.203679
"2905",0.0122579
"2906",0.365505
"2907",0.111359
"2908",0.0572568
"2909",0.12753
"2910",0.0137087
"2911",0.0392527
"2912",0.180344
"2913",0.239873
"2914",0.112691
"2915",0.0657255
"2916",0.0758652
"2917",0.0641906
"2918",0.0565331
"2919",0.139056
"2920",0.0178572
"2921",0.0580085
"2922",0.0951292
"2923",0.0726106
"2924",0.03044
"2925",0.331356
"2926",0.108295
"2927",0.0829592
"2928",0.0498669
"2929",0.058982
"2930",0.0928596
"2931",0.121755
"2932",0.0387421
"2933",0.0403043
"2934",0.086576
"2935",0.351381
"2936",0.0521347
"2937",0.253506
"2938",0.00768385
"2939",0.10093
"2940",0.0576453
"2941",0.0223068
"2942",0.0409718
"2943",0.0801955
"2944",0.104752
"2945",0.186352
"2946",0.0197843
"2947",0.141332
"2948",0.0711511
"2949",0.0387496
"2950",0.0662879
"2951",0.1113
"2952",0.341231
"2953",0.0545122
"2954",0.00680835
"2955",0.0911283
"2956",0.113511
"2957",0.032072
"2958",0.0832057
"2959",0.526065
"2960",0.0151023
"2961",0.0247003
"2962",0.0138832
"2963",0.105656
"2964",0.0486084
"2965",0.0235423
"2966",0.158942
"2967",0.0317253
"2968",0.0214876
"2969",0.159254
"2970",0.0756918
"2971",0.0618005
"2972",0.0922805
"2973",0.295626
"2974",0.103639
"2975",0.055483
"2976",0.201541
"2977",0.0456413
"2978",0.107944
"2979",0.0162547
"2980",0.0292995
"2981",0.0202605
"2982",0.0152106
"2983",0.0910539
"2984",0.0269304
"2985",0.0317087
"2986",0.0986994
"2987",0.0473315
"2988",0.574368
"2989",0.0158751
"2990",0.0142766
"2991",0.0916773
"2992",0.120826
"2993",0.117722
"2994",0.0389283
"2995",0.0299401
"2996",0.141051
"2997",0.00625261
"2998",0.0602109
"2999",0.197559
"3000",0.292373
"3001",0.2563
"3002",0.100823
"3003",0.220798
"3004",0.0809533
"3005",0.0896008
"3006",0.0395915
"3007",0.0234997
"3008",0.151224
"3009",0.0464805
"3010",0.0285541
"3011",0.0571342
"3012",0.375248
"3013",0.151622
"3014",0.203704
"3015",0.00943633
"3016",0.110544
"3017",0.0619799
"3018",0.056487
"3019",0.122386
"3020",0.0172983
"3021",0.145484
"3022",0.0435942
