,uf,pt,name,mean
80,1.0909090909090908,80.0,HoldingQueueSize:mean,0.33333444440741
81,1.0909090909090908,80.0,HoldingQueueWaitingTime:mean,9.99995625156245
82,1.0909090909090908,80.0,ParkedPlanes:mean,1.2500099998938001
83,1.0909090909090908,80.0,Runwayutilization:last,0.916649687944985
84,1.0909090909090908,85.0,AirportResponseTime:mean,158.124975
85,1.0909090909090908,85.0,DepartQueueSize:mean,0.464284464279465
86,1.0909090909090908,85.0,DepartQueueWaitingTime:mean,7.5
87,1.0909090909090908,85.0,HoldingQueueSize:mean,0.33332888894815
88,1.0909090909090908,85.0,HoldingQueueWaitingTime:mean,10.62476250474995
89,1.0909090909090908,85.0,ParkedPlanes:mean,1.3750043749344
90,1.0909090909090908,85.0,Runwayutilization:last,0.91664909773465
91,1.0909090909090908,90.0,AirportResponseTime:mean,160.0
92,1.0909090909090908,90.0,DepartQueueSize:mean,0.38095238095238
93,1.0909090909090908,90.0,DepartQueueWaitingTime:mean,2.5
94,1.0909090909090908,90.0,HoldingQueueSize:mean,0.33332888894815
95,1.0909090909090908,90.0,HoldingQueueWaitingTime:mean,12.499750005
96,1.0909090909090908,90.0,ParkedPlanes:mean,1.49999875001875
97,1.0909090909090908,90.0,Runwayutilization:last,0.91664909773465
98,1.1666666666666667,60.0,AirportResponseTime:mean,130.0
99,1.1666666666666667,60.0,DepartQueueSize:mean,0.5
100,1.1666666666666667,60.0,DepartQueueWaitingTime:mean,10.0
101,1.1666666666666667,60.0,HoldingQueueSize:mean,0.0
102,1.1666666666666667,60.0,HoldingQueueWaitingTime:mean,0.0
103,1.1666666666666667,60.0,ParkedPlanes:mean,0.5000024999875
104,1.1666666666666667,60.0,Runwayutilization:last,0.8571312247058299
105,1.1666666666666667,65.0,AirportResponseTime:mean,130.0
106,1.1666666666666667,65.0,DepartQueueSize:mean,0.5
107,1.1666666666666667,65.0,DepartQueueWaitingTime:mean,5.0
108,1.1666666666666667,65.0,HoldingQueueSize:mean,0.0
109,1.1666666666666667,65.0,HoldingQueueWaitingTime:mean,0.0
110,1.1666666666666667,65.0,ParkedPlanes:mean,0.5000024999875
111,1.1666666666666667,65.0,Runwayutilization:last,0.8571312247058299
112,1.1666666666666667,70.0,AirportResponseTime:mean,130.0
113,1.1666666666666667,70.0,DepartQueueSize:mean,0.5
114,1.1666666666666667,70.0,DepartQueueWaitingTime:mean,0.0
115,1.1666666666666667,70.0,HoldingQueueSize:mean,0.0
116,1.1666666666666667,70.0,HoldingQueueWaitingTime:mean,0.0
117,1.1666666666666667,70.0,ParkedPlanes:mean,0.5000024999875
118,1.1666666666666667,70.0,Runwayutilization:last,0.8571312247058299
119,1.1666666666666667,75.0,AirportResponseTime:mean,135.0
120,1.1666666666666667,75.0,DepartQueueSize:mean,0.0
121,1.1666666666666667,75.0,DepartQueueWaitingTime:mean,0.0
122,1.1666666666666667,75.0,HoldingQueueSize:mean,0.0
123,1.1666666666666667,75.0,HoldingQueueWaitingTime:mean,0.0
124,1.1666666666666667,75.0,ParkedPlanes:mean,1.4999975000125
125,1.1666666666666667,75.0,Runwayutilization:last,0.85713061248105
126,1.1666666666666667,80.0,AirportResponseTime:mean,140.0
127,1.1666666666666667,80.0,DepartQueueSize:mean,0.0
128,1.1666666666666667,80.0,DepartQueueWaitingTime:mean,0.0
129,1.1666666666666667,80.0,HoldingQueueSize:mean,0.4999975000125
130,1.1666666666666667,80.0,HoldingQueueWaitingTime:mean,0.0
131,1.1666666666666667,80.0,ParkedPlanes:mean,1.4999975000125
132,1.1666666666666667,80.0,Runwayutilization:last,0.8571300002571399
133,1.1666666666666667,85.0,AirportResponseTime:mean,169.9985
134,1.1666666666666667,85.0,DepartQueueSize:mean,0.37497656162106
135,1.1666666666666667,85.0,DepartQueueWaitingTime:mean,6.9993
136,1.1666666666666667,85.0,HoldingQueueSize:mean,0.44444814808642
137,1.1666666666666667,85.0,HoldingQueueWaitingTime:mean,17.9993200068
138,1.1666666666666667,85.0,ParkedPlanes:mean,1.1000494997525
139,1.1666666666666667,85.0,Runwayutilization:last,0.85712755137025
140,1.1666666666666667,90.0,AirportResponseTime:mean,176.6657
141,1.1666666666666667,90.0,DepartQueueSize:mean,0.3999903998464
142,1.1666666666666667,90.0,DepartQueueWaitingTime:mean,9.9994
143,1.1666666666666667,90.0,HoldingQueueSize:mean,0.4
144,1.1666666666666667,90.0,HoldingQueueWaitingTime:mean,16.666166676666
145,1.1666666666666667,90.0,ParkedPlanes:mean,1.1666933330667
146,1.1666666666666667,90.0,Runwayutilization:last,0.85712693923031
147,1.1818181818181819,60.0,AirportResponseTime:mean,120.0
148,1.1818181818181819,60.0,DepartQueueSize:mean,0.5
149,1.1818181818181819,60.0,DepartQueueWaitingTime:mean,5.0
150,1.1818181818181819,60.0,HoldingQueueSize:mean,0.0
151,1.1818181818181819,60.0,HoldingQueueWaitingTime:mean,0.0
152,1.1818181818181819,60.0,ParkedPlanes:mean,0.5000024999875
153,1.1818181818181819,60.0,Runwayutilization:last,0.8461424558315851
154,1.1818181818181819,65.0,AirportResponseTime:mean,120.0
155,1.1818181818181819,65.0,DepartQueueSize:mean,0.5
156,1.1818181818181819,65.0,DepartQueueWaitingTime:mean,0.0
157,1.1818181818181819,65.0,HoldingQueueSize:mean,0.0
158,1.1818181818181819,65.0,HoldingQueueWaitingTime:mean,0.0
159,1.1818181818181819,65.0,ParkedPlanes:mean,0.5000024999875
160,1.1818181818181819,65.0,Runwayutilization:last,0.8461424558315851
161,1.1818181818181819,70.0,AirportResponseTime:mean,125.0
162,1.1818181818181819,70.0,DepartQueueSize:mean,0.0
163,1.1818181818181819,70.0,DepartQueueWaitingTime:mean,0.0
164,1.1818181818181819,70.0,HoldingQueueSize:mean,0.0
165,1.1818181818181819,70.0,HoldingQueueWaitingTime:mean,0.0
166,1.1818181818181819,70.0,ParkedPlanes:mean,1.4999975000125
167,1.1818181818181819,70.0,Runwayutilization:last,0.84614180496529
168,1.1818181818181819,75.0,AirportResponseTime:mean,130.0
169,1.1818181818181819,75.0,DepartQueueSize:mean,0.0
170,1.1818181818181819,75.0,DepartQueueWaitingTime:mean,0.0
171,1.1818181818181819,75.0,HoldingQueueSize:mean,0.4999975000125
172,1.1818181818181819,75.0,HoldingQueueWaitingTime:mean,0.0
173,1.1818181818181819,75.0,ParkedPlanes:mean,1.4999975000125
174,1.1818181818181819,75.0,Runwayutilization:last,0.846141154099995
175,1.1818181818181819,80.0,AirportResponseTime:mean,156.99892499999999
176,1.1818181818181819,80.0,DepartQueueSize:mean,0.37497851488034506
177,1.1818181818181819,80.0,DepartQueueWaitingTime:mean,5.999525
178,1.1818181818181819,80.0,HoldingQueueSize:mean,0.44444660490398
179,1.1818181818181819,80.0,HoldingQueueWaitingTime:mean,15.9993900061
180,1.1818181818181819,80.0,ParkedPlanes:mean,1.1000494997525
181,1.1818181818181819,80.0,Runwayutilization:last,0.8461385506488299
182,1.1818181818181819,85.0,AirportResponseTime:mean,162.49925000000002
183,1.1818181818181819,85.0,DepartQueueSize:mean,0.36665742208616
184,1.1818181818181819,85.0,DepartQueueWaitingTime:mean,8.332925
185,1.1818181818181819,85.0,HoldingQueueSize:mean,0.40000119998320005
186,1.1818181818181819,85.0,HoldingQueueWaitingTime:mean,14.166325005916498
