time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector))
22750,0.061769
22751,0.0884536
22752,0.084445
22753,0.0829954
22754,0.120567
22755,0.126207
22756,0.110456
22757,0.111209
22758,0.125816
22759,0.122245
22760,0.112692
22761,0.0853982
22762,0.0878128
22763,0.107651
22764,0.107572
22765,0.112845
22766,0.107731
22767,0.115494
22768,0.130267
22769,0.136384
22770,0.126605
22771,0.116706
22772,0.104763
22773,0.0943799
22774,0.092416
22775,0.0860552
22776,0.092576
22777,0.0859378
22778,0.0946356
22779,0.0972969
22780,0.0861061
22781,0.0885403
22782,0.104481
22783,0.113632
22784,0.0931245
22785,0.0978122
22786,0.0673216
22787,0.06702
22788,0.0890913
22789,0.0719736
22790,0.04906
22791,0.0463462
22792,0.0652846
22793,0.065082
22794,0.0620859
22795,0.0681662
22796,0.0766889
22797,0.078083
22798,0.107225
22799,0.0979532
22800,0.102172
22801,0.108154
22802,0.118914
22803,0.126439
22804,0.119044
22805,0.116745
22806,0.0832335
22807,0.092188
22808,0.10482
22809,0.114805
22810,0.107621
22811,0.0839357
22812,0.110706
22813,0.124896
22814,0.099121
22815,0.103715
22816,0.113421
22817,0.102286
22818,0.0977668
22819,0.102907
22820,0.126651
22821,0.120433
22822,0.10406
22823,0.121423
22824,0.138588
22825,0.151195
22826,0.147125
22827,0.130326
22828,0.150955
22829,0.142368
22830,0.152969
22831,0.153379
22832,0.140542
22833,0.154412
22834,0.145518
22835,0.140471
22836,0.126702
22837,0.117027
22838,0.127782
22839,0.12411
22840,0.109622
22841,0.102802
22842,0.103482
22843,0.114366
22844,0.108269
22845,0.109771
22846,0.101111
22847,0.10252
22848,0.0806553
22849,0.0711691
22850,0.116548
22851,0.112268
22852,0.118557
22853,0.131875
22854,0.127093
22855,0.116094
22856,0.136342
22857,0.129717
22858,0.11603
22859,0.127262
22860,0.142791
22861,0.144312
22862,0.131102
22863,0.150237
22864,0.135113
22865,0.114439
22866,0.100676
22867,0.117156
22868,0.106407
22869,0.11112
22870,0.0821659
22871,0.0933992
22872,0.0830195
22873,0.103318
22874,0.102831
22875,0.0966923
22876,0.0979781
22877,0.0942725
22878,0.0887958
22879,0.105568
22880,0.131749
22881,0.149135
22882,0.156176
22883,0.160344
22884,0.161585
22885,0.129273
22886,0.119103
22887,0.114028
22888,0.121827
22889,0.107761
22890,0.12443
22891,0.113138
22892,0.105974
22893,0.088115
22894,0.0974041
22895,0.0773369
22896,0.0716206
22897,0.0636709
22898,0.0789824
22899,0.100475
22900,0.0937063
22901,0.116749
22902,0.121221
22903,0.104517
22904,0.0996778
22905,0.0988344
22906,0.100887
22907,0.0954586
22908,0.100955
22909,0.0979401
22910,0.0939112
22911,0.0854386
22912,0.0907126
22913,0.108469
22914,0.0884773
22915,0.103265
22916,0.111346
22917,0.0954396
22918,0.0865809
22919,0.0995948
22920,0.0838153
22921,0.0612979
22922,0.0642315
22923,0.090874
22924,0.102547
22925,0.118137
22926,0.126524
22927,0.162597
22928,0.143397
22929,0.171022
22930,0.173825
22931,0.166421
22932,0.145843
22933,0.150664
22934,0.145555
22935,0.146442
22936,0.150608
22937,0.147026
22938,0.138317
22939,0.129081
22940,0.137357
22941,0.115522
22942,0.103489
22943,0.0967482
22944,0.112693
22945,0.109074
22946,0.112397
22947,0.0997852
22948,0.108056
22949,0.104192
22950,0.0916887
22951,0.111208
22952,0.108795
22953,0.0658726
22954,0.0675622
22955,0.0694078
22956,0.119437
22957,0.120608
22958,0.104858
22959,0.077136
22960,0.0769358
22961,0.0992329
22962,0.0851066
22963,0.0859421
22964,0.0674188
22965,0.0945459
22966,0.0908395
22967,0.0745243
22968,0.0864089
22969,0.0888968
22970,0.107678
22971,0.107198
22972,0.122134
22973,0.128327
22974,0.129115
22975,0.119629
22976,0.117563
22977,0.120364
22978,0.137515
22979,0.123268
22980,0.0974377
22981,0.106242
22982,0.102045
22983,0.105897
22984,0.124543
22985,0.144048
22986,0.150069
22987,0.15908
22988,0.146385
22989,0.164476
22990,0.158958
22991,0.138721
22992,0.131015
22993,0.122873
22994,0.112381
22995,0.10759
22996,0.120555
22997,0.122078
22998,0.133885
22999,0.130596
23000,0.108865
23001,0.165049
23002,0.138611
23003,0.147891
23004,0.151087
23005,0.135462
23006,0.124502
23007,0.136203
23008,0.128868
23009,0.131598
23010,0.146611
23011,0.141221
23012,0.145975
23013,0.14202
23014,0.142424
23015,0.144914
23016,0.133225
23017,0.150767
23018,0.133054
23019,0.121548
23020,0.111362
23021,0.107495
23022,0.0998014
23023,0.119899
23024,0.117621
23025,0.100162
23026,0.0973712
23027,0.129907
23028,0.140359
23029,0.135097
23030,0.126334
23031,0.15239
23032,0.152655
23033,0.155525
23034,0.147528
23035,0.129291
23036,0.145581
23037,0.151935
23038,0.164662
23039,0.170717
23040,0.200901
23041,0.201941
23042,0.19666
23043,0.205994
23044,0.20057
23045,0.166836
23046,0.158674
23047,0.174064
23048,0.155327
23049,0.143492
23050,0.150544
23051,0.144713
23052,0.147944
23053,0.149619
23054,0.145277
23055,0.116259
23056,0.118074
23057,0.11541
23058,0.148
23059,0.129199
23060,0.126428
23061,0.105305
23062,0.111529
23063,0.119556
23064,0.124982
23065,0.126377
23066,0.10548
23067,0.10559
23068,0.0857735
23069,0.103648
23070,0.0963417
23071,0.0903848
23072,0.0984001
23073,0.097939
23074,0.145209
23075,0.141225
23076,0.126949
23077,0.114701
23078,0.144256
23079,0.125794
23080,0.123094
23081,0.105912
23082,0.0992346
23083,0.094693
23084,0.100633
23085,0.0930746
23086,0.114083
23087,0.103093
23088,0.118115
23089,0.121387
23090,0.113509
23091,0.100857
23092,0.102314
23093,0.116776
23094,0.122316
23095,0.12833
23096,0.134771
23097,0.122243
23098,0.156133
23099,0.153377
23100,0.143973
23101,0.146664
23102,0.141092
23103,0.132614
23104,0.138428
23105,0.151334
23106,0.168231
23107,0.1481
23108,0.150092
23109,0.16367
23110,0.153271
23111,0.141209
23112,0.138984
23113,0.125522
23114,0.114852
23115,0.127806
23116,0.126087
23117,0.112927
23118,0.102252
23119,0.0950359
23120,0.0961133
23121,0.119655
23122,0.125941
23123,0.115765
23124,0.124881
23125,0.140519
23126,0.144693
23127,0.133857
23128,0.108747
23129,0.124714
23130,0.138347
23131,0.129543
23132,0.109797
23133,0.101571
23134,0.0994162
23135,0.0858569
23136,0.0860871
23137,0.0964408
23138,0.0936008
23139,0.0949264
23140,0.104415
23141,0.121705
23142,0.0907794
23143,0.0860665
23144,0.071896
23145,0.0788409
23146,0.103932
23147,0.110617
23148,0.109575
23149,0.128305
23150,0.119839
23151,0.105266
23152,0.0899867
23153,0.0789787
23154,0.0928543
23155,0.112097
23156,0.110697
23157,0.102426
23158,0.111647
23159,0.10467
23160,0.110044
23161,0.108463
23162,0.0973657
23163,0.106203
23164,0.110351
23165,0.113362
23166,0.117968
23167,0.131258
23168,0.121255
23169,0.1123
23170,0.0959691
23171,0.0891899
23172,0.106883
23173,0.109951
23174,0.109092
23175,0.105174
23176,0.102592
23177,0.102248
23178,0.123083
23179,0.125777
23180,0.12136
23181,0.0942108
23182,0.0896575
23183,0.101568
23184,0.12788
23185,0.124718
23186,0.111576
23187,0.10769
23188,0.0888771
23189,0.105554
23190,0.0997093
23191,0.0909291
23192,0.103796
23193,0.099767
23194,0.0910947
23195,0.101397
23196,0.083451
23197,0.0837714
23198,0.0875391
23199,0.107407
23200,0.118077
23201,0.108654
23202,0.0906908
23203,0.0731748
23204,0.0773134
23205,0.0823689
23206,0.0968729
23207,0.0940333
23208,0.0875182
23209,0.0852543
23210,0.0806524
23211,0.065726
23212,0.0594311
23213,0.0703956
23214,0.0687251
23215,0.0815444
23216,0.0636663
23217,0.0605489
23218,0.0803177
23219,0.0898011
23220,0.084664
23221,0.0716089
23222,0.118825
23223,0.122081
23224,0.109394
23225,0.101304
23226,0.111527
23227,0.0966577
23228,0.118339
23229,0.123738
23230,0.145828
23231,0.144454
23232,0.143865
23233,0.137939
23234,0.127221
23235,0.122431
23236,0.112411
23237,0.115217
23238,0.114353
23239,0.099816
23240,0.0924192
23241,0.0709436
23242,0.0737714
23243,0.0839761
23244,0.107463
23245,0.0939358
23246,0.134635
23247,0.123114
23248,0.109912
23249,0.0974434
23250,0.121853
23251,0.132173
23252,0.145288
23253,0.140411
23254,0.143324
23255,0.137038
23256,0.15767
23257,0.138508
23258,0.160988
23259,0.145195
23260,0.135334
23261,0.133585
23262,0.1204
23263,0.119165
23264,0.119035
23265,0.112654
23266,0.13559
23267,0.145377
23268,0.120205
23269,0.136795
23270,0.138531
23271,0.131869
23272,0.111607
23273,0.103236
23274,0.0901224
23275,0.127317
23276,0.132045
23277,0.106186
23278,0.106991
23279,0.111021
23280,0.132176
23281,0.141393
23282,0.142894
23283,0.173272
23284,0.172351
23285,0.166705
23286,0.162527
23287,0.152483
23288,0.147962
23289,0.134535
23290,0.124052
23291,0.11768
23292,0.105585
23293,0.127175
23294,0.120032
23295,0.112987
23296,0.117451
23297,0.129454
23298,0.141267
23299,0.12937
23300,0.131151
23301,0.125502
23302,0.104882
23303,0.105309
23304,0.116401
23305,0.114741
23306,0.104298
23307,0.104059
23308,0.0822756
23309,0.073623
23310,0.100087
23311,0.103413
23312,0.124059
23313,0.137242
23314,0.137532
23315,0.122044
23316,0.116831
23317,0.126919
23318,0.125046
23319,0.12604
23320,0.128145
23321,0.122087
23322,0.10476
23323,0.109682
23324,0.103893
23325,0.118857
23326,0.107427
23327,0.112617
23328,0.123231
23329,0.102376
23330,0.114098
23331,0.10945
23332,0.088452
23333,0.0996876
23334,0.112634
23335,0.115001
23336,0.0903795
23337,0.0977744
23338,0.094671
23339,0.0903555
23340,0.0751754
23341,0.0943388
23342,0.099519
23343,0.0973315
23344,0.111299
23345,0.113376
23346,0.126871
23347,0.121603
23348,0.138894
23349,0.120408
23350,0.111099
23351,0.100517
23352,0.157251
23353,0.13947
23354,0.126334
23355,0.121982
23356,0.0876575
23357,0.0938396
23358,0.114066
23359,0.131324
23360,0.132269
23361,0.139579
23362,0.107554
23363,0.123238
23364,0.114728
23365,0.110483
23366,0.109087
23367,0.108062
23368,0.127978
23369,0.155531
23370,0.1299
23371,0.11653
23372,0.116917
23373,0.138901
23374,0.145255
23375,0.160992
23376,0.164036
23377,0.145546
23378,0.13797
23379,0.14769
23380,0.156757
23381,0.160997
23382,0.138848
23383,0.132774
23384,0.152148
23385,0.143916
23386,0.134723
23387,0.125332
23388,0.123185
23389,0.12273
23390,0.0976271
23391,0.119663
23392,0.122719
23393,0.123508
23394,0.153335
23395,0.150055
23396,0.145807
23397,0.135805
23398,0.129509
23399,0.13206
23400,0.121953
23401,0.109993
23402,0.119107
23403,0.114398
23404,0.116949
23405,0.097731
23406,0.0967708
23407,0.116892
23408,0.10975
23409,0.109241
23410,0.120071
23411,0.103684
23412,0.0936776
23413,0.0719935
23414,0.090384
23415,0.0859946
23416,0.0944192
23417,0.0906394
23418,0.0826618
23419,0.0839862
23420,0.0671706
23421,0.0716094
23422,0.0624598
23423,0.0671892
23424,0.0730252
23425,0.067701
23426,0.0583913
23427,0.0455061
23428,0.064871
23429,0.0842409
23430,0.0786983
23431,0.0650393
23432,0.0892077
23433,0.094374
23434,0.0984334
23435,0.0884106
23436,0.0779698
23437,0.0876133
23438,0.0839197
23439,0.0746107
23440,0.0589462
23441,0.115444
23442,0.139114
23443,0.126067
23444,0.126056
23445,0.10646
23446,0.105603
23447,0.11812
23448,0.130459
23449,0.119511
23450,0.121352
23451,0.107658
23452,0.122171
23453,0.124649
23454,0.115393
23455,0.0990899
23456,0.0917968
23457,0.107337
23458,0.111839
23459,0.096096
23460,0.114853
23461,0.140418
23462,0.111129
23463,0.135699
23464,0.122292
23465,0.15429
23466,0.148641
23467,0.141913
23468,0.133921
23469,0.189773
23470,0.181329
23471,0.16794
23472,0.144475
23473,0.153803
23474,0.142949
23475,0.146357
23476,0.140643
23477,0.150156
23478,0.137366
23479,0.124529
23480,0.106826
23481,0.0973694
23482,0.0841966
23483,0.0813229
23484,0.0717167
23485,0.0594103
23486,0.0705219
23487,0.0846123
23488,0.0793601
23489,0.0614276
23490,0.0534275
23491,0.0823187
23492,0.0792336
23493,0.080314
23494,0.100674
23495,0.102798
23496,0.0936944
23497,0.0739898
23498,0.0859484
23499,0.0730332
23500,0.0682594
23501,0.0681705
23502,0.0619891
23503,0.0718731
23504,0.0890228
23505,0.0876821
23506,0.07095
23507,0.0969385
23508,0.103369
23509,0.119653
23510,0.100487
23511,0.113269
23512,0.104446
23513,0.105555
23514,0.11079
23515,0.11525
23516,0.118623
23517,0.136133
23518,0.126395
23519,0.116841
23520,0.0972051
23521,0.116138
23522,0.12704
23523,0.130606
23524,0.115672
23525,0.131797
23526,0.120375
23527,0.119336
23528,0.112816
23529,0.1346
23530,0.146144
23531,0.156023
23532,0.176094
23533,0.182478
23534,0.183997
23535,0.171549
23536,0.179269
23537,0.175093
23538,0.168125
23539,0.175599
23540,0.177855
23541,0.163001
23542,0.179791
23543,0.184233
23544,0.161271
23545,0.158512
23546,0.188886
23547,0.209808
23548,0.214474
23549,0.182459
23550,0.161256
23551,0.172733
23552,0.178208
23553,0.190539
23554,0.185244
23555,0.202794
23556,0.204764
23557,0.195799
23558,0.184997
23559,0.171431
23560,0.179574
23561,0.188837
23562,0.162369
23563,0.167
23564,0.172964
23565,0.173351
23566,0.20619
23567,0.202822
23568,0.196069
23569,0.20537
23570,0.194925
23571,0.194155
23572,0.200274
23573,0.211655
23574,0.200568
23575,0.188999
23576,0.16293
23577,0.161479
23578,0.148285
23579,0.128374
23580,0.144382
23581,0.118917
23582,0.110719
23583,0.131101
23584,0.118258
23585,0.107175
23586,0.101532
23587,0.0991932
23588,0.084809
23589,0.103427
23590,0.119252
23591,0.131882
23592,0.118873
23593,0.105932
23594,0.102459
23595,0.100026
23596,0.0801949
23597,0.0848525
23598,0.137073
23599,0.122307
23600,0.128777
23601,0.111543
23602,0.1127
23603,0.107992
23604,0.0973953
23605,0.123245
23606,0.108416
23607,0.101371
23608,0.0910602
23609,0.113331
23610,0.108609
23611,0.12759
23612,0.140284
23613,0.133427
23614,0.137076
23615,0.129747
23616,0.120406
23617,0.101705
23618,0.0900708
23619,0.116346
23620,0.111713
23621,0.10235
23622,0.11239
23623,0.105263
23624,0.115002
23625,0.112239
23626,0.109258
23627,0.118875
23628,0.129862
23629,0.133401
23630,0.138953
23631,0.148861
23632,0.126232
23633,0.111272
23634,0.109712
23635,0.117876
23636,0.100262
23637,0.10967
23638,0.134295
23639,0.11321
23640,0.0944098
23641,0.103354
23642,0.0893138
23643,0.129074
23644,0.117849
23645,0.086852
23646,0.115655
23647,0.117128
23648,0.114347
23649,0.111926
23650,0.109439
23651,0.111554
23652,0.104413
23653,0.0990828
23654,0.0906579
23655,0.0637144
23656,0.0613267
23657,0.0908529
23658,0.0779639
23659,0.0855347
23660,0.0922934
23661,0.100917
23662,0.0994243
23663,0.100095
23664,0.107451
23665,0.0917629
23666,0.10518
23667,0.114541
23668,0.0987506
23669,0.113327
23670,0.110083
23671,0.110857
23672,0.129407
23673,0.128715
23674,0.118065
23675,0.112029
23676,0.11533
23677,0.130289
23678,0.134164
23679,0.0989474
23680,0.105505
23681,0.111243
23682,0.0960814
23683,0.124863
23684,0.11531
23685,0.11697
23686,0.137272
23687,0.127315
23688,0.127771
23689,0.132276
23690,0.132277
23691,0.111898
23692,0.132793
23693,0.137991
23694,0.140753
23695,0.158968
23696,0.143335
23697,0.134648
23698,0.121016
23699,0.151707
23700,0.156035
23701,0.155144
23702,0.14368
23703,0.132959
23704,0.163107
23705,0.168355
23706,0.149896
23707,0.139479
23708,0.119337
23709,0.124642
23710,0.128839
23711,0.122616
23712,0.137873
23713,0.15063
23714,0.139084
23715,0.129535
23716,0.101502
23717,0.0894746
23718,0.0927694
23719,0.0997772
23720,0.110338
23721,0.10083
23722,0.0790575
23723,0.0645715
23724,0.0599194
23725,0.0537014
23726,0.0623213
23727,0.0641901
23728,0.0689168
23729,0.113001
23730,0.127119
23731,0.105975
23732,0.0904682
23733,0.102475
23734,0.117395
23735,0.116906
23736,0.146053
23737,0.126293
23738,0.121612
23739,0.139094
23740,0.169538
23741,0.14848
23742,0.168836
23743,0.157942
23744,0.14999
23745,0.144832
23746,0.138837
23747,0.147201
23748,0.137352
23749,0.13974
23750,0.146081
23751,0.144998
23752,0.143531
23753,0.135403
23754,0.105085
23755,0.107128
23756,0.0944323
23757,0.0941912
23758,0.111173
23759,0.116163
23760,0.123783
23761,0.116411
23762,0.127266
23763,0.142803
23764,0.146559
23765,0.166942
23766,0.152415
23767,0.147778
23768,0.144597
23769,0.152455
23770,0.138912
23771,0.141602
23772,0.144774
23773,0.131155
23774,0.124733
23775,0.112714
23776,0.114374
23777,0.140624
23778,0.166232
23779,0.201605
23780,0.1921
23781,0.191687
23782,0.208982
23783,0.208816
23784,0.206542
23785,0.188822
23786,0.226856
23787,0.250427
23788,0.236381
23789,0.216617
23790,0.198676
23791,0.18375
23792,0.192793
23793,0.17522
23794,0.173714
23795,0.165503
23796,0.163316
23797,0.15801
23798,0.161795
23799,0.164822
23800,0.148463
23801,0.139419
23802,0.115445
23803,0.126939
23804,0.106634
23805,0.110191
23806,0.130646
23807,0.112397
23808,0.112514
23809,0.111196
23810,0.134655
23811,0.144758
23812,0.166612
23813,0.138579
23814,0.156598
23815,0.153985
23816,0.129574
23817,0.113052
23818,0.131176
23819,0.128282
23820,0.137484
23821,0.147032
23822,0.135557
23823,0.13741
23824,0.142282
23825,0.141729
23826,0.12021
23827,0.120441
23828,0.12173
23829,0.135403
23830,0.141293
23831,0.119896
23832,0.114091
23833,0.0945354
23834,0.0921569
23835,0.0902883
23836,0.0866912
23837,0.056336
23838,0.0653455
23839,0.0549952
23840,0.072535
23841,0.0950475
23842,0.102931
23843,0.0927175
23844,0.0830807
23845,0.0733357
23846,0.124875
23847,0.110998
23848,0.103886
23849,0.0863494
23850,0.088335
23851,0.0820479
23852,0.075997
23853,0.0725694
23854,0.0807424
23855,0.068475
23856,0.0742142
23857,0.0670062
23858,0.0906356
23859,0.0956224
23860,0.100176
23861,0.115931
23862,0.118531
23863,0.11629
23864,0.12132
23865,0.112649
23866,0.101564
23867,0.107993
23868,0.105982
23869,0.119308
23870,0.12572
23871,0.126823
23872,0.110746
23873,0.101368
23874,0.102234
23875,0.0964005
23876,0.123209
23877,0.126078
23878,0.111816
23879,0.12592
23880,0.109151
23881,0.126354
23882,0.114275
23883,0.104711
23884,0.103163
23885,0.103494
23886,0.0832514
23887,0.0860276
23888,0.0889184
23889,0.0804309
23890,0.0725831
23891,0.0742551
23892,0.0819794
23893,0.0968275
23894,0.0858377
23895,0.117424
23896,0.108326
23897,0.0767121
23898,0.0870715
23899,0.0987659
23900,0.0920173
23901,0.0771748
23902,0.0870649
23903,0.0889963
23904,0.0857991
23905,0.0818113
23906,0.0952308
23907,0.0927542
23908,0.0878636
23909,0.0970944
23910,0.0885045
23911,0.062513
23912,0.059587
23913,0.0788136
23914,0.0831924
23915,0.0625946
23916,0.0743268
23917,0.0638786
23918,0.0565964
23919,0.0777823
23920,0.097798
23921,0.0956757
23922,0.0858336
23923,0.0898237
23924,0.0851028
23925,0.0833166
23926,0.0920164
23927,0.074907
23928,0.0973884
23929,0.100139
23930,0.093847
23931,0.0903786
23932,0.0996797
23933,0.0938396
23934,0.114947
23935,0.122697
23936,0.117945
23937,0.134642
23938,0.162431
23939,0.155834
23940,0.146983
23941,0.139258
23942,0.139579
23943,0.143219
23944,0.141531
23945,0.149379
23946,0.130502
23947,0.125674
23948,0.13093
23949,0.13584
23950,0.141082
23951,0.132362
23952,0.126523
23953,0.10332
23954,0.104664
23955,0.0997163
23956,0.107393
23957,0.101346
23958,0.104792
23959,0.100381
23960,0.107699
23961,0.118814
23962,0.122913
23963,0.121869
23964,0.134736
23965,0.132721
23966,0.135862
23967,0.134038
23968,0.118627
23969,0.10414
23970,0.093027
23971,0.096857
23972,0.10199
23973,0.103998
23974,0.0988597
23975,0.0937658
23976,0.0961745
23977,0.0856647
23978,0.0818254
23979,0.103098
23980,0.0809806
23981,0.0688027
23982,0.0676028
23983,0.0852202
23984,0.0836127
23985,0.082803
23986,0.0589216
23987,0.0730806
23988,0.065772
23989,0.0898764
23990,0.107704
23991,0.0930181
23992,0.0824804
23993,0.0784041
23994,0.129338
23995,0.140222
23996,0.126831
23997,0.137583
23998,0.129619
23999,0.134307
24000,0.140241
24001,0.137
24002,0.136261
24003,0.14006
24004,0.144647
24005,0.130476
24006,0.126323
24007,0.145892
24008,0.136175
24009,0.13633
24010,0.137012
24011,0.141934
24012,0.136455
24013,0.111069
24014,0.0973908
24015,0.118196
24016,0.127759
24017,0.123704
24018,0.132126
24019,0.144248
24020,0.130596
24021,0.128361
24022,0.109624
24023,0.121228
24024,0.148393
24025,0.148414
24026,0.13571
24027,0.140973
24028,0.127689
24029,0.153639
24030,0.182492
24031,0.162581
24032,0.165129
24033,0.169251
24034,0.158514
24035,0.154878
24036,0.16145
24037,0.159716
24038,0.160231
24039,0.153715
24040,0.156872
24041,0.14369
24042,0.127214
24043,0.123193
24044,0.123642
24045,0.113355
24046,0.11902
24047,0.123397
24048,0.149237
24049,0.135391
24050,0.126747
24051,0.115825
24052,0.0937649
24053,0.0942747
24054,0.121063
24055,0.112103
24056,0.123533
24057,0.102928
24058,0.130728
24059,0.120805
24060,0.135046
24061,0.117439
24062,0.107002
24063,0.110408
24064,0.101188
24065,0.121834
24066,0.106733
24067,0.0999696
24068,0.111417
24069,0.0965765
24070,0.0889922
24071,0.100256
24072,0.109919
24073,0.112325
24074,0.12079
24075,0.111935
24076,0.112452
24077,0.124
24078,0.113841
24079,0.10462
24080,0.104352
24081,0.101554
24082,0.104588
24083,0.0997941
24084,0.118396
24085,0.112818
24086,0.134099
24087,0.140643
24088,0.125913
24089,0.108181
24090,0.118823
24091,0.101306
24092,0.115222
24093,0.0956571
24094,0.114146
24095,0.100598
24096,0.0966355
24097,0.101279
24098,0.0926423
24099,0.0896981
24100,0.0891529
24101,0.0877629
24102,0.0994452
24103,0.10054
24104,0.0915987
24105,0.094473
24106,0.103279
24107,0.13589
24108,0.136918
24109,0.122621
24110,0.1357
24111,0.132391
24112,0.126909
24113,0.13414
24114,0.124197
24115,0.144235
24116,0.158262
24117,0.141672
24118,0.140153
24119,0.133628
24120,0.156087
24121,0.134786
24122,0.112551
24123,0.119237
24124,0.10952
24125,0.112347
24126,0.112844
24127,0.108862
24128,0.115087
24129,0.10158
24130,0.098861
24131,0.10801
24132,0.131556
24133,0.107915
24134,0.134717
24135,0.126873
24136,0.128651
24137,0.137598
24138,0.126476
24139,0.128594
24140,0.117214
24141,0.101364
24142,0.127338
24143,0.127959
24144,0.12528
24145,0.112971
24146,0.105787
24147,0.122171
24148,0.139374
24149,0.134402
24150,0.142115
24151,0.139866
24152,0.187252
24153,0.156051
24154,0.149173
24155,0.132745
24156,0.118206
24157,0.108391
24158,0.0934845
24159,0.0806544
24160,0.0858807
24161,0.0846784
24162,0.0684739
24163,0.0684062
24164,0.0667169
24165,0.0931955
24166,0.0810855
24167,0.0776893
24168,0.0721071
24169,0.0761044
24170,0.0757698
24171,0.0749917
24172,0.084605
24173,0.0770525
24174,0.0721958
24175,0.0765481
24176,0.0758152
24177,0.0723074
24178,0.083949
24179,0.086958
24180,0.0721071
24181,0.0716887
24182,0.068301
24183,0.0887847
24184,0.0830947
24185,0.0809542
24186,0.0720494
24187,0.0886949
24188,0.080639
24189,0.0747599
24190,0.0959971
24191,0.110099
24192,0.0948861
24193,0.0975327
24194,0.117023
24195,0.121416
24196,0.116266
24197,0.115673
24198,0.115791
24199,0.114899
24200,0.116282
24201,0.130964
24202,0.120931
24203,0.125402
24204,0.116102
24205,0.127561
24206,0.127872
24207,0.140208
24208,0.135999
24209,0.125839
24210,0.0952838
24211,0.0957299
24212,0.0845625
24213,0.0646311
24214,0.06451
24215,0.0696834
24216,0.0929903
24217,0.113647
24218,0.0939831
24219,0.103876
24220,0.105902
24221,0.112798
24222,0.110511
24223,0.10927
24224,0.0969813
24225,0.101046
24226,0.0858229
24227,0.116412
24228,0.123496
24229,0.124807
24230,0.107529
24231,0.122034
24232,0.136823
24233,0.144507
24234,0.144077
24235,0.126705
24236,0.123126
24237,0.125599
24238,0.115399
24239,0.104406
24240,0.12117
24241,0.11798
24242,0.106965
24243,0.135201
24244,0.11022
24245,0.0922914
24246,0.118607
24247,0.117098
24248,0.127854
24249,0.105411
24250,0.0793308
24251,0.0907975
24252,0.093412
24253,0.124943
24254,0.136612
24255,0.136174
24256,0.13033
24257,0.15067
24258,0.15773
24259,0.152002
24260,0.145049
24261,0.149458
24262,0.129517
24263,0.129507
24264,0.122678
24265,0.117916
24266,0.105175
24267,0.11178
24268,0.100556
24269,0.104369
24270,0.104177
24271,0.0970611
24272,0.0989852
24273,0.100043
24274,0.0761343
24275,0.0638433
24276,0.077255
24277,0.0629063
24278,0.0953684
24279,0.100653
24280,0.0905912
24281,0.0795947
24282,0.0814325
24283,0.0779348
24284,0.0951462
24285,0.0956137
24286,0.100595
24287,0.0959809
24288,0.104388
24289,0.123304
24290,0.124285
24291,0.148644
24292,0.14363
24293,0.133296
24294,0.135814
24295,0.128042
24296,0.101456
24297,0.122386
24298,0.103372
24299,0.118007
24300,0.125492
24301,0.115938
24302,0.121302
24303,0.0847734
24304,0.101164
24305,0.119968
24306,0.107599
24307,0.118445
24308,0.120847
24309,0.143004
24310,0.171049
24311,0.167895
24312,0.186713
24313,0.165349
24314,0.144468
24315,0.174415
24316,0.163377
24317,0.163766
24318,0.178806
24319,0.169734
24320,0.173174
24321,0.157361
24322,0.170564
24323,0.163871
24324,0.158096
24325,0.157169
24326,0.141554
24327,0.138855
24328,0.138178
24329,0.0980831
24330,0.103679
24331,0.106221
24332,0.0720675
24333,0.0868299
24334,0.108908
24335,0.101413
24336,0.093043
24337,0.0856548
24338,0.0966131
24339,0.0986679
24340,0.0951722
24341,0.112822
24342,0.112612
24343,0.0982837
24344,0.0911106
24345,0.108031
24346,0.102059
24347,0.0869278
24348,0.0987364
24349,0.165783
24350,0.155299
24351,0.140565
24352,0.139993
24353,0.154513
24354,0.163271
24355,0.147474
24356,0.141448
24357,0.120622
24358,0.143623
24359,0.146022
24360,0.13068
24361,0.158508
24362,0.168166
24363,0.14915
24364,0.165515
24365,0.176524
24366,0.170542
24367,0.167442
24368,0.174278
24369,0.168291
24370,0.172565
24371,0.182549
24372,0.177376
24373,0.160452
24374,0.170307
24375,0.170023
24376,0.162816
24377,0.157531
24378,0.155024
24379,0.147202
24380,0.14852
24381,0.143296
24382,0.150899
24383,0.136759
24384,0.155088
24385,0.150192
24386,0.130592
24387,0.110177
24388,0.114627
24389,0.121006
24390,0.115418
24391,0.109475
24392,0.122125
24393,0.10382
24394,0.0969074
24395,0.0945367
24396,0.0858922
24397,0.0663554
24398,0.0730587
24399,0.10864
24400,0.0985779
24401,0.0955002
24402,0.0971547
24403,0.094254
24404,0.0922007
24405,0.0810215
24406,0.0824699
24407,0.111649
24408,0.12371
24409,0.111732
24410,0.140374
24411,0.133238
24412,0.140994
24413,0.129278
24414,0.128142
24415,0.149838
24416,0.142222
24417,0.137447
24418,0.141382
24419,0.143145
24420,0.141625
24421,0.152561
24422,0.157092
24423,0.164188
24424,0.151827
24425,0.133262
24426,0.1455
24427,0.146016
24428,0.154608
24429,0.126186
24430,0.131949
24431,0.138263
24432,0.135693
24433,0.130961
24434,0.118236
24435,0.117108
24436,0.122421
24437,0.11673
24438,0.123507
24439,0.128181
24440,0.138546
24441,0.132512
24442,0.154257
24443,0.146356
24444,0.139092
24445,0.134628
