time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector))
24318,0.157979
24319,0.145053
24320,0.142338
24321,0.105397
24322,0.122183
24323,0.104733
24324,0.110542
24325,0.108592
24326,0.117091
24327,0.092395
24328,0.0831963
24329,0.0737552
24330,0.073117
24331,0.127079
24332,0.108332
24333,0.107082
24334,0.112817
24335,0.104143
24336,0.0894358
24337,0.0806316
24338,0.0873928
24339,0.0682047
24340,0.0750241
24341,0.0716514
24342,0.0838714
24343,0.0841998
24344,0.102391
24345,0.0919864
24346,0.0949274
24347,0.0839253
24348,0.10506
24349,0.121675
24350,0.111191
24351,0.106806
24352,0.11685
24353,0.106854
24354,0.109201
24355,0.0823435
24356,0.0950471
24357,0.0927971
24358,0.0802687
24359,0.0889422
24360,0.0937212
24361,0.101891
24362,0.10486
24363,0.107968
24364,0.108318
24365,0.108934
24366,0.120806
24367,0.122164
24368,0.110849
24369,0.0891749
24370,0.0878051
24371,0.0749787
24372,0.0809985
24373,0.0805891
24374,0.0750434
24375,0.0826921
24376,0.0990749
24377,0.0981159
24378,0.0826469
24379,0.119708
24380,0.115449
24381,0.112045
24382,0.118203
24383,0.11643
24384,0.134367
24385,0.126723
24386,0.111163
24387,0.0838719
24388,0.0733315
24389,0.0800289
24390,0.0904581
24391,0.0887315
24392,0.0850776
24393,0.0860061
24394,0.0900427
24395,0.0919042
24396,0.0783328
24397,0.0834199
24398,0.099805
24399,0.102519
24400,0.101368
24401,0.103115
24402,0.111318
24403,0.0911712
24404,0.0981158
24405,0.0809523
24406,0.0678509
24407,0.0674944
24408,0.0688241
24409,0.0779597
24410,0.0841679
24411,0.0770325
24412,0.0949222
24413,0.070747
24414,0.0816321
24415,0.0828384
24416,0.11637
24417,0.107778
24418,0.125313
24419,0.134632
24420,0.130687
24421,0.12459
24422,0.105515
24423,0.106519
24424,0.119375
24425,0.0924834
24426,0.0998558
24427,0.103594
24428,0.105966
24429,0.0959063
24430,0.0968367
24431,0.0959625
24432,0.0973971
24433,0.0985994
24434,0.0838627
24435,0.0748557
24436,0.0944382
24437,0.094263
24438,0.0927266
24439,0.154161
24440,0.1493
24441,0.12934
24442,0.141116
24443,0.143199
24444,0.119536
24445,0.112385
24446,0.123229
24447,0.10807
24448,0.105745
24449,0.0960016
24450,0.095626
24451,0.112299
24452,0.100898
24453,0.109153
24454,0.113282
24455,0.110496
24456,0.102949
24457,0.0863658
24458,0.0860973
24459,0.086694
24460,0.0952523
24461,0.129535
24462,0.130239
24463,0.12369
24464,0.108787
24465,0.108667
24466,0.0995015
24467,0.112554
24468,0.108268
24469,0.112934
24470,0.105836
24471,0.111566
24472,0.102782
24473,0.0834581
24474,0.0901526
24475,0.100342
24476,0.0943897
24477,0.103956
24478,0.0919944
24479,0.107587
24480,0.105489
24481,0.128814
24482,0.0928618
24483,0.100877
24484,0.124318
24485,0.134732
24486,0.134499
24487,0.140959
24488,0.137423
24489,0.149988
24490,0.139262
24491,0.13043
24492,0.14411
24493,0.179704
24494,0.165216
24495,0.176254
24496,0.156639
24497,0.151846
24498,0.160933
24499,0.144361
24500,0.134357
24501,0.124919
24502,0.113156
24503,0.119438
24504,0.11093
24505,0.114366
24506,0.119766
24507,0.120895
24508,0.10488
24509,0.102901
24510,0.120101
24511,0.0942639
24512,0.0889847
24513,0.0996462
24514,0.091701
24515,0.0871448
24516,0.0833112
24517,0.0778228
24518,0.10412
24519,0.0855289
24520,0.0920014
24521,0.101769
24522,0.0843644
24523,0.0763538
24524,0.133444
24525,0.153357
24526,0.151262
24527,0.170016
24528,0.159388
24529,0.160079
24530,0.161923
24531,0.16849
24532,0.174446
24533,0.168041
24534,0.155887
24535,0.164143
24536,0.167563
24537,0.157724
24538,0.149936
24539,0.143824
24540,0.169149
24541,0.186754
24542,0.174657
24543,0.175211
24544,0.182763
24545,0.165463
24546,0.174135
24547,0.156882
24548,0.140037
24549,0.147172
24550,0.141911
24551,0.154976
24552,0.134804
24553,0.114285
24554,0.108607
24555,0.10857
24556,0.101425
24557,0.0898531
24558,0.130119
24559,0.118153
24560,0.132133
24561,0.111953
24562,0.0960428
24563,0.101769
24564,0.130156
24565,0.150005
24566,0.146929
24567,0.154058
24568,0.142099
24569,0.167692
24570,0.156209
24571,0.184325
24572,0.186053
24573,0.175691
24574,0.164062
24575,0.213978
24576,0.203872
24577,0.193554
24578,0.183151
24579,0.202275
24580,0.187468
24581,0.16716
24582,0.168632
24583,0.166916
24584,0.157124
24585,0.151663
24586,0.154237
24587,0.173516
24588,0.153148
24589,0.147436
24590,0.151367
24591,0.143885
24592,0.139499
24593,0.150078
24594,0.147474
24595,0.154921
24596,0.14328
24597,0.121417
24598,0.131032
24599,0.112687
24600,0.115673
24601,0.1212
24602,0.125075
24603,0.116353
24604,0.111313
24605,0.121523
24606,0.112836
24607,0.106821
24608,0.118916
24609,0.108834
24610,0.0968649
24611,0.0960602
24612,0.114983
24613,0.109295
24614,0.123018
24615,0.109447
24616,0.0924569
24617,0.0954342
24618,0.0837117
24619,0.0868461
24620,0.0886957
24621,0.088808
24622,0.107768
24623,0.112726
24624,0.116855
24625,0.0999524
24626,0.117655
24627,0.145733
24628,0.125941
24629,0.131395
24630,0.190372
24631,0.196248
24632,0.190885
24633,0.18413
24634,0.189205
24635,0.180692
24636,0.183135
24637,0.183751
24638,0.172209
24639,0.156329
24640,0.158289
24641,0.168409
24642,0.154766
24643,0.1529
24644,0.17038
24645,0.153214
24646,0.147536
24647,0.162262
24648,0.151471
24649,0.1556
24650,0.155513
24651,0.145213
24652,0.127735
24653,0.136761
24654,0.134923
24655,0.153767
24656,0.14014
24657,0.134652
24658,0.122867
24659,0.123007
24660,0.123307
24661,0.103467
24662,0.0966139
24663,0.0963681
24664,0.0999839
24665,0.0936746
24666,0.0848734
24667,0.105479
24668,0.108511
24669,0.103987
24670,0.126509
24671,0.122805
24672,0.11837
24673,0.125312
24674,0.13517
24675,0.113148
24676,0.129707
24677,0.107584
24678,0.12815
24679,0.113354
24680,0.115389
24681,0.140463
24682,0.146666
24683,0.133843
24684,0.11698
24685,0.119397
24686,0.112768
24687,0.114318
24688,0.102511
24689,0.111017
24690,0.0827985
24691,0.0881333
24692,0.114675
24693,0.105828
24694,0.128502
24695,0.129989
24696,0.174911
24697,0.144149
24698,0.133902
24699,0.152806
24700,0.149111
24701,0.131185
24702,0.141473
24703,0.149734
24704,0.134232
24705,0.135773
24706,0.136679
24707,0.134624
24708,0.129237
24709,0.14986
24710,0.152341
24711,0.1651
24712,0.175317
24713,0.175129
24714,0.182298
24715,0.186884
24716,0.165398
24717,0.163138
24718,0.168445
24719,0.163741
24720,0.162268
24721,0.17065
24722,0.154393
24723,0.165291
24724,0.14558
24725,0.140018
24726,0.158712
24727,0.149082
24728,0.159044
24729,0.156412
24730,0.173275
24731,0.136575
24732,0.115578
24733,0.131615
24734,0.123602
24735,0.0981085
24736,0.130168
24737,0.124755
24738,0.146395
24739,0.171328
24740,0.160043
24741,0.165277
24742,0.164944
24743,0.170422
24744,0.150806
24745,0.167386
24746,0.159721
24747,0.155131
24748,0.129494
24749,0.137668
24750,0.144175
24751,0.165597
24752,0.150988
24753,0.141695
24754,0.128106
24755,0.12305
24756,0.114862
24757,0.137158
24758,0.159526
24759,0.146333
24760,0.132536
24761,0.123054
24762,0.120722
24763,0.123863
24764,0.136885
24765,0.128631
24766,0.131161
24767,0.135811
24768,0.118799
24769,0.140617
24770,0.140979
24771,0.128047
24772,0.137534
24773,0.159765
24774,0.172929
24775,0.155653
24776,0.146519
24777,0.140476
24778,0.156293
24779,0.152305
24780,0.162196
24781,0.176797
24782,0.161458
24783,0.150736
24784,0.151571
24785,0.151373
24786,0.109232
24787,0.128909
24788,0.132486
24789,0.130791
24790,0.113974
24791,0.122444
24792,0.116815
24793,0.126344
24794,0.142428
24795,0.160795
24796,0.130581
24797,0.132744
24798,0.132519
24799,0.11525
24800,0.102875
24801,0.0963206
24802,0.0944911
24803,0.102199
24804,0.091586
24805,0.119357
24806,0.113529
24807,0.115078
24808,0.151823
24809,0.161289
24810,0.147435
24811,0.139036
24812,0.131246
24813,0.112098
24814,0.103801
24815,0.0971917
24816,0.118668
24817,0.109293
24818,0.113979
24819,0.109819
24820,0.0984079
24821,0.0942868
24822,0.0710917
24823,0.0963776
24824,0.0842114
24825,0.0749811
24826,0.0619806
24827,0.07231
24828,0.093007
24829,0.108674
24830,0.090855
24831,0.0944486
24832,0.0967451
24833,0.0884966
24834,0.0819792
24835,0.0928157
24836,0.0882473
24837,0.0913788
24838,0.0747417
24839,0.0572927
24840,0.0759509
24841,0.0662364
24842,0.0706699
24843,0.0773225
24844,0.10322
24845,0.0879691
24846,0.0960833
24847,0.106809
24848,0.0936311
24849,0.0822825
24850,0.103034
24851,0.0943654
24852,0.0997651
24853,0.100865
24854,0.0960079
24855,0.113027
24856,0.130429
24857,0.125365
24858,0.125885
24859,0.125067
24860,0.140204
24861,0.13167
24862,0.132669
24863,0.103032
24864,0.132989
24865,0.133533
24866,0.146035
24867,0.128856
24868,0.117791
24869,0.094261
24870,0.0862443
24871,0.0876056
24872,0.0657795
24873,0.0564305
24874,0.0693012
24875,0.074531
24876,0.0649917
24877,0.0505195
24878,0.0541356
24879,0.0751645
24880,0.0782681
24881,0.0683668
24882,0.0671742
24883,0.0839411
24884,0.0752534
24885,0.0695236
24886,0.0531367
24887,0.0659176
24888,0.0964136
24889,0.110114
24890,0.0951105
24891,0.13028
24892,0.116174
24893,0.0950165
24894,0.0839627
24895,0.0880427
24896,0.093601
24897,0.065971
24898,0.0775133
24899,0.0816918
24900,0.0831258
24901,0.0908141
24902,0.0872302
24903,0.0832787
24904,0.102162
24905,0.0880864
24906,0.085719
24907,0.109994
24908,0.0978522
24909,0.0903462
24910,0.0767373
24911,0.0702515
24912,0.0537685
24913,0.0521606
24914,0.0573781
24915,0.0573069
24916,0.0626668
24917,0.0583098
24918,0.0958844
24919,0.10271
24920,0.0928502
24921,0.104262
24922,0.106811
24923,0.0960282
24924,0.0819798
24925,0.0961335
24926,0.095338
24927,0.090868
24928,0.104879
24929,0.119385
24930,0.0957512
24931,0.0924892
24932,0.0886702
24933,0.0775433
24934,0.0734483
24935,0.0857949
24936,0.106521
24937,0.102963
24938,0.112847
24939,0.126393
24940,0.129833
24941,0.128525
24942,0.127586
24943,0.116081
24944,0.116837
24945,0.103766
24946,0.111683
24947,0.119987
24948,0.122534
24949,0.111876
24950,0.107441
24951,0.121777
24952,0.127182
24953,0.137681
24954,0.141089
24955,0.147835
24956,0.141526
24957,0.133702
24958,0.129037
24959,0.127211
24960,0.12603
24961,0.114668
24962,0.101162
24963,0.118703
24964,0.111681
24965,0.0984397
24966,0.0904627
24967,0.0956577
24968,0.105177
24969,0.0960009
24970,0.121172
24971,0.117519
24972,0.0992032
24973,0.0880312
24974,0.0859238
24975,0.10943
24976,0.100404
24977,0.104311
24978,0.0863571
24979,0.0736412
24980,0.0528391
24981,0.0644811
24982,0.0609228
24983,0.0649339
24984,0.0777609
24985,0.085584
24986,0.0914346
24987,0.0798446
24988,0.0851248
24989,0.0751899
24990,0.0647854
24991,0.0585281
24992,0.0438158
24993,0.0762391
24994,0.07709
24995,0.0731785
24996,0.0540056
24997,0.0756596
24998,0.0921029
24999,0.112798
25000,0.122043
25001,0.13066
25002,0.148421
25003,0.135991
25004,0.155391
25005,0.144494
25006,0.133368
25007,0.139997
25008,0.130799
25009,0.128516
25010,0.115977
25011,0.129807
25012,0.123778
25013,0.106729
25014,0.119612
25015,0.104818
25016,0.122402
25017,0.124905
25018,0.12121
25019,0.134326
25020,0.1313
25021,0.127917
25022,0.126033
25023,0.12394
25024,0.143493
25025,0.164118
25026,0.178183
25027,0.165627
25028,0.159165
25029,0.156437
25030,0.16773
25031,0.160677
25032,0.145169
25033,0.123431
25034,0.135035
25035,0.124398
25036,0.12678
25037,0.162183
25038,0.196619
25039,0.180189
25040,0.167913
25041,0.165761
25042,0.164737
25043,0.171706
25044,0.166231
25045,0.168335
25046,0.158821
25047,0.158891
25048,0.159117
25049,0.144543
25050,0.133493
25051,0.139446
25052,0.173607
25053,0.143459
25054,0.129441
25055,0.11868
25056,0.138827
25057,0.13101
25058,0.128459
25059,0.123142
25060,0.114483
25061,0.123482
25062,0.113529
25063,0.095387
25064,0.100264
25065,0.081203
25066,0.0858873
25067,0.114437
25068,0.130456
25069,0.110536
25070,0.112455
25071,0.107901
25072,0.0980887
25073,0.100125
25074,0.0968595
25075,0.122213
25076,0.107
25077,0.105691
25078,0.140418
25079,0.126851
25080,0.114142
25081,0.101403
25082,0.0956816
25083,0.0907736
25084,0.0967957
25085,0.121212
25086,0.124914
25087,0.118321
25088,0.111802
25089,0.134385
25090,0.147822
25091,0.127097
25092,0.163028
25093,0.141049
25094,0.150048
25095,0.135479
25096,0.134787
25097,0.0998858
25098,0.105238
25099,0.107368
25100,0.0997789
25101,0.129338
25102,0.111062
25103,0.115078
25104,0.116408
25105,0.11778
25106,0.102222
25107,0.0906987
25108,0.109961
25109,0.116785
25110,0.10342
25111,0.0929677
25112,0.103285
25113,0.11302
25114,0.111599
25115,0.114612
25116,0.0934717
25117,0.0679744
25118,0.0608384
25119,0.0579968
25120,0.0602735
25121,0.0728554
25122,0.0728904
25123,0.091039
25124,0.0980153
25125,0.0883631
25126,0.0795527
25127,0.0658193
25128,0.0771432
25129,0.103691
25130,0.0896778
25131,0.107047
25132,0.11546
25133,0.102998
25134,0.119108
25135,0.123466
25136,0.148157
25137,0.148275
25138,0.152566
25139,0.139109
25140,0.135299
25141,0.131259
25142,0.129737
25143,0.139093
25144,0.128975
25145,0.154387
25146,0.151546
25147,0.124654
25148,0.117393
25149,0.11679
25150,0.107425
25151,0.116402
25152,0.107741
25153,0.108806
25154,0.127396
25155,0.12001
25156,0.116211
25157,0.107382
25158,0.118877
25159,0.131219
25160,0.115477
25161,0.103977
25162,0.122601
25163,0.126574
25164,0.13781
25165,0.129819
25166,0.0996802
25167,0.101763
25168,0.0874442
25169,0.0972523
25170,0.0995348
25171,0.10343
25172,0.104312
25173,0.103086
25174,0.100138
25175,0.100917
25176,0.113786
25177,0.0986287
25178,0.0956498
25179,0.0946337
25180,0.103235
25181,0.110104
25182,0.115358
25183,0.111509
25184,0.0953236
25185,0.100531
25186,0.100542
25187,0.129965
25188,0.136458
25189,0.125943
25190,0.125482
25191,0.140584
25192,0.118263
25193,0.127574
25194,0.13288
25195,0.12849
25196,0.143021
25197,0.147191
25198,0.158416
25199,0.144317
25200,0.143337
25201,0.144214
25202,0.149063
25203,0.146363
25204,0.146838
25205,0.159586
25206,0.192307
25207,0.182099
25208,0.191326
25209,0.185426
25210,0.187384
25211,0.178187
25212,0.163386
25213,0.144207
25214,0.116866
25215,0.108261
25216,0.113388
25217,0.104766
25218,0.119982
25219,0.117115
25220,0.12164
25221,0.121491
25222,0.125343
25223,0.100242
25224,0.090643
25225,0.0855749
25226,0.0833176
25227,0.0828644
25228,0.0891766
25229,0.115661
25230,0.0978544
25231,0.111106
25232,0.112757
25233,0.110825
25234,0.125255
25235,0.118577
25236,0.117594
25237,0.112209
25238,0.119301
25239,0.135168
25240,0.128015
25241,0.133084
25242,0.157429
25243,0.142633
25244,0.139419
25245,0.129678
25246,0.121675
25247,0.125779
25248,0.129249
25249,0.13252
25250,0.132902
25251,0.132759
25252,0.135189
25253,0.135507
25254,0.128952
25255,0.143833
25256,0.14568
25257,0.134845
25258,0.152944
25259,0.145399
25260,0.155841
25261,0.142847
25262,0.126641
25263,0.121579
25264,0.104318
25265,0.107959
25266,0.141646
25267,0.141147
25268,0.157315
25269,0.144153
25270,0.126326
25271,0.129289
25272,0.141055
25273,0.149888
25274,0.136168
25275,0.123774
25276,0.125641
25277,0.153711
25278,0.164519
25279,0.146217
25280,0.13565
25281,0.117137
25282,0.123297
25283,0.12787
25284,0.127945
25285,0.0997818
25286,0.0963815
25287,0.0935448
25288,0.0841783
25289,0.0877021
25290,0.0841435
25291,0.108969
25292,0.103551
25293,0.103055
25294,0.0789599
25295,0.0915337
25296,0.0838162
25297,0.115611
25298,0.117032
25299,0.125181
25300,0.127561
25301,0.11562
25302,0.106767
25303,0.0798543
25304,0.0775973
25305,0.0626633
25306,0.124738
25307,0.105547
25308,0.118322
25309,0.112114
25310,0.116555
25311,0.0953506
25312,0.0890733
25313,0.102994
25314,0.0971135
25315,0.0927378
25316,0.079891
25317,0.0735954
25318,0.102892
25319,0.118457
25320,0.117684
25321,0.0926348
25322,0.0893014
25323,0.0977997
25324,0.0946846
25325,0.0884854
25326,0.102919
25327,0.0963104
25328,0.0985186
25329,0.081899
25330,0.0831694
25331,0.0761019
25332,0.0795507
25333,0.101212
25334,0.116172
25335,0.109178
25336,0.097864
25337,0.109627
25338,0.100915
25339,0.124645
25340,0.111238
25341,0.123718
25342,0.116888
25343,0.109622
25344,0.128564
25345,0.108192
25346,0.110467
25347,0.124938
25348,0.121963
25349,0.0976526
25350,0.105903
25351,0.11545
25352,0.115183
25353,0.0957202
25354,0.0789044
25355,0.0768924
25356,0.0540824
25357,0.0509701
25358,0.0656217
25359,0.0677617
25360,0.0901451
25361,0.0931459
25362,0.0942937
25363,0.0749071
25364,0.0840127
25365,0.0888293
25366,0.0878484
25367,0.0832307
25368,0.0891273
25369,0.101071
25370,0.0999794
25371,0.117801
25372,0.114139
25373,0.0979096
25374,0.112965
25375,0.132681
25376,0.133731
25377,0.117405
25378,0.114999
25379,0.12156
25380,0.13059
25381,0.123851
25382,0.110203
25383,0.113227
25384,0.111478
25385,0.140917
25386,0.12491
25387,0.116378
25388,0.117847
25389,0.104865
25390,0.135077
25391,0.13509
25392,0.118783
25393,0.0956989
25394,0.0881244
25395,0.103006
25396,0.0744324
25397,0.0944623
25398,0.0868233
25399,0.076356
25400,0.0664514
25401,0.0835411
25402,0.0900117
25403,0.0904514
25404,0.119491
25405,0.120462
25406,0.125766
25407,0.109276
25408,0.121277
25409,0.115472
25410,0.11384
25411,0.117818
25412,0.118775
25413,0.102902
25414,0.103081
25415,0.088351
25416,0.0742264
25417,0.115913
25418,0.111056
25419,0.0983426
25420,0.125468
25421,0.113774
25422,0.0927995
25423,0.106894
25424,0.117551
25425,0.127696
25426,0.142915
25427,0.136161
25428,0.143812
25429,0.15124
25430,0.117036
25431,0.092821
25432,0.0888686
25433,0.099292
25434,0.129371
25435,0.163052
25436,0.170536
25437,0.169905
25438,0.16232
25439,0.149472
25440,0.16767
25441,0.140587
25442,0.151124
25443,0.152832
25444,0.156338
25445,0.139296
25446,0.132619
25447,0.127593
25448,0.144249
25449,0.138301
25450,0.11634
25451,0.121152
25452,0.117129
25453,0.15059
25454,0.137403
25455,0.114442
25456,0.131488
25457,0.12397
25458,0.14839
25459,0.177196
25460,0.148612
25461,0.167658
25462,0.169638
25463,0.163119
25464,0.165504
25465,0.158081
25466,0.153611
25467,0.144769
25468,0.137853
25469,0.128607
25470,0.132596
25471,0.12728
25472,0.136758
25473,0.117606
25474,0.138131
25475,0.123424
25476,0.134274
25477,0.149243
25478,0.153509
25479,0.140776
25480,0.146027
25481,0.167728
25482,0.191165
25483,0.208945
25484,0.228807
25485,0.226499
25486,0.205129
25487,0.19827
25488,0.196434
25489,0.17941
25490,0.156326
25491,0.163746
25492,0.14075
25493,0.143521
25494,0.145843
25495,0.160772
25496,0.150381
25497,0.131839
25498,0.132883
25499,0.116233
25500,0.129004
25501,0.0917503
25502,0.097517
25503,0.116528
25504,0.118671
25505,0.1323
25506,0.0998068
25507,0.0965829
25508,0.100573
25509,0.0948313
25510,0.103021
25511,0.0914651
25512,0.0886902
25513,0.0878472
25514,0.115844
25515,0.0960559
25516,0.107574
25517,0.129068
25518,0.13466
25519,0.122202
25520,0.134493
25521,0.131617
25522,0.127825
25523,0.13575
25524,0.133405
25525,0.140284
25526,0.145266
25527,0.142893
25528,0.144787
25529,0.163503
25530,0.148223
25531,0.137073
25532,0.127097
25533,0.180864
25534,0.183236
25535,0.152399
25536,0.129332
25537,0.101597
25538,0.0979475
25539,0.10314
25540,0.081856
25541,0.0718223
25542,0.0819109
25543,0.0858685
25544,0.0801362
25545,0.0751924
25546,0.082116
25547,0.0984953
25548,0.0888847
25549,0.118927
25550,0.0958987
25551,0.0896244
25552,0.0883078
25553,0.0856748
25554,0.0817809
25555,0.0799226
25556,0.0739746
25557,0.0799656
25558,0.0606674
25559,0.0721036
25560,0.111402
25561,0.111855
25562,0.176124
25563,0.162466
25564,0.153923
25565,0.147054
25566,0.133069
25567,0.166051
25568,0.183874
25569,0.184493
25570,0.177393
25571,0.150238
25572,0.153587
25573,0.133121
25574,0.123134
25575,0.129323
25576,0.13621
25577,0.1332
25578,0.154006
25579,0.152827
25580,0.17183
25581,0.186347
25582,0.163577
25583,0.174935
25584,0.164803
25585,0.142015
25586,0.122729
25587,0.127326
25588,0.113289
25589,0.116129
25590,0.113306
25591,0.110194
25592,0.117672
25593,0.118861
25594,0.12501
25595,0.143399
25596,0.138828
25597,0.116555
25598,0.123759
25599,0.158814
25600,0.180481
25601,0.162017
25602,0.204625
25603,0.200758
25604,0.195062
25605,0.190212
25606,0.179363
25607,0.162977
25608,0.179493
25609,0.180543
25610,0.173341
25611,0.179902
25612,0.170849
25613,0.16782
25614,0.192368
25615,0.223726
25616,0.20884
25617,0.213478
25618,0.237104
25619,0.238867
25620,0.225278
25621,0.202372
25622,0.206727
25623,0.206731
25624,0.215424
25625,0.199671
25626,0.184691
25627,0.177062
25628,0.181517
25629,0.17031
25630,0.18403
25631,0.19055
25632,0.182902
25633,0.163488
25634,0.178058
25635,0.158306
25636,0.15861
25637,0.160463
25638,0.138853
25639,0.138471
25640,0.134633
25641,0.131949
25642,0.144606
25643,0.16191
25644,0.167472
25645,0.162806
25646,0.1547
25647,0.142723
25648,0.131017
25649,0.14597
25650,0.14138
25651,0.109238
25652,0.130815
25653,0.129485
25654,0.124727
25655,0.132386
25656,0.121134
25657,0.122722
25658,0.128331
25659,0.12488
25660,0.116571
25661,0.125811
25662,0.107816
25663,0.101267
25664,0.0937802
25665,0.0953273
25666,0.0954082
25667,0.093324
25668,0.0854177
25669,0.0785186
25670,0.0736037
25671,0.0869568
25672,0.078513
25673,0.0785808
25674,0.0794022
25675,0.0731143
25676,0.0962047
25677,0.0987775
25678,0.0967217
25679,0.101474
25680,0.0931549
25681,0.100743
25682,0.0915094
25683,0.0915558
25684,0.0909744
25685,0.0985219
25686,0.0893929
25687,0.114725
25688,0.122858
25689,0.10223
25690,0.10978
25691,0.105192
25692,0.1199
25693,0.12332
25694,0.108343
25695,0.117505
25696,0.104097
25697,0.12753
25698,0.137869
25699,0.137017
25700,0.154044
25701,0.160993
25702,0.153199
25703,0.167458
25704,0.160351
25705,0.158854
25706,0.146566
25707,0.146712
25708,0.138237
25709,0.129177
25710,0.124644
25711,0.127068
25712,0.141534
25713,0.152212
25714,0.140991
25715,0.144507
25716,0.136521
25717,0.119352
25718,0.107482
25719,0.102589
25720,0.123168
25721,0.110912
25722,0.113051
25723,0.112683
25724,0.129578
25725,0.114318
25726,0.0899686
25727,0.0906769
25728,0.100711
25729,0.109142
25730,0.0927139
25731,0.0897058
25732,0.0819604
25733,0.0631719
25734,0.063243
25735,0.064826
25736,0.0784456
25737,0.0832651
25738,0.0970582
25739,0.117591
25740,0.101443
25741,0.116208
25742,0.0991657
25743,0.104681
25744,0.0998525
25745,0.0962484
25746,0.104813
25747,0.100556
25748,0.0891517
25749,0.109672
25750,0.10652
25751,0.0887781
25752,0.0841075
25753,0.105217
25754,0.107389
25755,0.106746
25756,0.0742491
25757,0.0909213
25758,0.0833961
25759,0.101037
25760,0.11414
25761,0.114898
25762,0.111726
25763,0.107135
25764,0.102412
25765,0.103082
25766,0.087524
25767,0.102385
25768,0.0975424
25769,0.121533
25770,0.10901
25771,0.103297
25772,0.105416
25773,0.0949179
25774,0.0939025
25775,0.0989708
25776,0.0824931
25777,0.0661102
25778,0.126246
25779,0.115196
25780,0.104003
25781,0.118452
25782,0.111154
25783,0.116764
25784,0.107599
25785,0.0894122
25786,0.0985874
25787,0.0932552
25788,0.0727082
25789,0.0768961
25790,0.0840781
25791,0.07883
25792,0.0614871
25793,0.07266
25794,0.0825959
25795,0.0637236
25796,0.0517922
25797,0.055824
25798,0.080719
25799,0.0856286
25800,0.0884898
25801,0.0778657
25802,0.0915585
25803,0.103814
25804,0.1194
25805,0.124243
25806,0.104636
25807,0.0988821
25808,0.0867631
25809,0.102382
25810,0.118484
25811,0.104875
25812,0.0849199
25813,0.0808377
25814,0.0667149
25815,0.0631847
25816,0.0837914
25817,0.0788545
25818,0.0927015
25819,0.0813351
25820,0.0796561
25821,0.0896318
25822,0.0894053
25823,0.0965913
25824,0.107609
25825,0.11164
25826,0.10871
25827,0.111006
25828,0.107214
25829,0.0986918
25830,0.102464
25831,0.102391
25832,0.0966582
25833,0.0975606
25834,0.0976947
25835,0.11636
25836,0.110666
25837,0.102942
25838,0.0941653
25839,0.0990922
25840,0.0995712
25841,0.107096
25842,0.118529
25843,0.119945
25844,0.120611
25845,0.135347
25846,0.121364
25847,0.121999
25848,0.156392
25849,0.145735
25850,0.146562
25851,0.14333
25852,0.128094
25853,0.122422
25854,0.139216
25855,0.130403
25856,0.125864
25857,0.122089
25858,0.107387
25859,0.100683
25860,0.0943621
25861,0.0983356
25862,0.0856812
25863,0.0551986
25864,0.060252
25865,0.0644552
25866,0.0855541
25867,0.0781093
25868,0.0943944
25869,0.0609213
25870,0.0740698
25871,0.0745712
25872,0.0633575
25873,0.0811077
25874,0.0905659
25875,0.107388
25876,0.13779
25877,0.145896
25878,0.138483
25879,0.109832
25880,0.0927295
25881,0.0912124
25882,0.0923915
25883,0.0847783
25884,0.0888748
25885,0.0862724
25886,0.0743767
25887,0.0623126
25888,0.0648906
25889,0.0745601
25890,0.106299
25891,0.0908963
25892,0.100298
25893,0.0756578
25894,0.0693336
25895,0.0653424
25896,0.0735551
25897,0.0746265
25898,0.076509
25899,0.0776423
25900,0.0790396
25901,0.0852849
25902,0.0917362
25903,0.112189
25904,0.108244
25905,0.116981
25906,0.104479
25907,0.0776997
25908,0.0987863
25909,0.083554
25910,0.0807947
25911,0.0888225
25912,0.066133
25913,0.081144
25914,0.075681
25915,0.0653389
25916,0.0648724
25917,0.0746122
25918,0.0673288
25919,0.0907727
25920,0.0693035
25921,0.051725
25922,0.0655071
25923,0.0549123
25924,0.0673383
25925,0.0535187
25926,0.0828889
25927,0.0912544
25928,0.0847521
25929,0.0635623
25930,0.0674174
25931,0.0756962
25932,0.0742478
25933,0.0796825
25934,0.0723599
25935,0.0996912
25936,0.122154
25937,0.121999
25938,0.124633
25939,0.115084
25940,0.107452
25941,0.103619
25942,0.116558
25943,0.121194
25944,0.11922
25945,0.129916
25946,0.118393
25947,0.102229
25948,0.104757
25949,0.141548
25950,0.124835
25951,0.111824
25952,0.126766
25953,0.122061
25954,0.149381
25955,0.134964
25956,0.141914
25957,0.130306
25958,0.113453
25959,0.110473
25960,0.100656
25961,0.0965142
25962,0.0924072
25963,0.0933942
25964,0.114404
25965,0.138608
25966,0.132288
25967,0.128878
25968,0.108978
25969,0.100405
25970,0.127915
25971,0.119574
25972,0.113448
25973,0.114298
25974,0.13247
25975,0.134875
25976,0.121068
25977,0.151038
25978,0.138846
25979,0.138402
25980,0.168165
25981,0.161735
25982,0.159292
25983,0.14115
25984,0.138608
25985,0.138867
25986,0.151275
25987,0.155741
25988,0.156377
25989,0.157113
25990,0.155132
25991,0.163703
25992,0.172503
25993,0.166103
25994,0.14692
25995,0.132669
25996,0.122148
25997,0.118171
25998,0.108651
25999,0.101519
26000,0.120899
26001,0.105916
26002,0.0951281
26003,0.0924004
26004,0.0912709
